y,Capital costs,Fixed costs,Variable costs,Fuel costs
2015,0.0,1.461563098945855,9.994908960229993e-05,3.9065048533538724
2016,0.0,1.4613556740289413,0.00010001580709594907,4.252419578349131
2017,0.0,1.43978833078951,9.997224920216454e-05,4.6285805468822625
2018,0.0,1.4229034363780482,0.00010004729266164434,5.060548030614906
2019,2.261630560718657,2.103182786508828,0.00010007398714154506,3.6331646841241527
2020,2.2983003298531823,2.0591803108174256,9.997552618697994e-05,3.801892688044751
2021,2.316848854321166,2.031963886235113,9.998635201129816e-05,3.8210648737339707
2022,2.356229637138107,2.0019180544115023,9.999827191926407e-05,3.8583868359813374
2023,2.3933298092855617,1.973580794824296,9.995466781582822e-05,3.894469710639347
2024,2.4283265001582683,1.578532961830233,9.996843674833207e-05,3.929394641848776
2025,5.254398701775994,1.5970639922529843,9.997301244602488e-05,2.2769898040316567
2026,5.4809363865036795,1.5877782587543048,9.998352761805525e-05,2.16122181486068
2027,5.698106317744564,1.5903117528184703,9.996965008771863e-05,2.0994559154431065
2028,6.058896148944925,1.605741284868332,0.00010001283550091409,2.0823065815288295
2029,6.206442340016097,1.535062884522875,0.00010000759551358332,1.856537922192729
2030,6.325936809417626,1.4447914763824066,9.999525162212969e-05,1.6086685308233049
2031,6.517778364397853,1.3507303279801892,9.999268601042765e-05,1.527511157497234
2032,6.975751469297383,1.3896531666386074,0.00010001195556433922,1.377499461620077
2033,7.488387237078334,1.5883475629795,9.999660029690741e-05,1.2302105493114264
2034,7.93544962276224,1.7460940478221407,9.997872793022762e-05,1.0954472320069375
2035,8.335505805323882,1.87126947410587,0.00010000667627526675,0.9796214013645069
2036,8.64431447351765,1.9756678595820245,0.00010000455311205209,0.8747528383656931
2037,8.956072709131666,2.088776477442128,0.0001000154212573465,0.7793766106547678
2038,9.075815712448973,2.10944028741525,9.999125672635938e-05,0.7125401657644636
2039,8.98005171371144,2.084775946393891,9.99957875104041e-05,0.6843737412183676
2040,8.906546237870769,2.0649392911126463,0.00010000761784607406,0.6562681016501203
2041,8.91584908577569,2.088977413629925,0.00010000385539051997,0.6108185193586306
2042,8.982808581495977,2.134753199674139,9.999929972479185e-05,0.5617164565041279
2043,8.988408054992055,2.155277486075703,0.00010001890447992464,0.5241217021163609
2044,9.333979017865573,2.3219193967522793,0.00010001023419423658,0.43977496132161525
2045,9.676910582572035,2.4934043308051157,0.00010000030497195782,0.3544983323742913
2046,10.004264457130699,2.6515675888804675,9.998527593781901e-05,0.2852064898376921
2047,10.370912243205751,2.818835934180652,9.999980774813471e-05,0.2122580163020168
2048,10.699862438038828,2.973173005209518,9.999803485052234e-05,0.14104806775237816
2049,10.256209934641195,2.895248988202486,9.999366211848217e-05,0.0719339833585509
2050,10.197371450997556,2.8359892401800813,9.998926832872693e-05,0.0
2051,10.217016557863165,2.7997316889867756,9.999686857405301e-05,0.0
2052,10.151533929433606,2.7760625200415054,9.99990543418176e-05,0.0
2053,10.089005633042863,2.753632509729049,0.00010000221018145591,0.0
2054,10.027559318462826,2.7315462706892055,9.999747820750988e-05,0.0
2055,9.623624928154225,2.6503210398199606,0.00010000314247244896,0.0
2056,9.572017381229907,2.641740967551764,0.00010000360936992431,0.0
2057,9.525535510803962,2.6259872494500978,0.00010000039920319043,0.0
2058,9.445911334165588,2.6183832825496434,0.00010000174842125509,0.0
2059,9.39571978277165,2.6107904479529407,9.999952535625969e-05,0.0
2060,9.385777184252548,2.648474312369154,9.999846479409252e-05,0.0
2061,9.306700117178924,2.6310007742609094,9.999735774457075e-05,0.0
2062,9.125502469267715,2.609189453380696,0.00010000420519111007,0.0
2063,8.921506174135352,2.5190576588550626,9.999968429460364e-05,0.0
2064,8.844746394381122,2.4963695597766518,9.99997646325954e-05,0.0
2065,8.796060674506478,2.496202563454245,0.00010000194495769717,0.0
2066,8.745057052393106,2.4962743068038216,0.00010000447447313077,0.0
2067,8.717102787414653,2.4978156524799098,9.999961750452301e-05,0.0
2068,8.688734842379874,2.5006441890913944,0.0001000028825832801,0.0
2069,8.669862238846278,2.5031562030574306,9.999872124397387e-05,0.0
2070,8.015294602343257,2.3285100287988665,0.00010000493528964344,0.0
