r,t,y,NewCapacity
RE1,DEMINDHEEL,2058,1.6712
RE1,DEMINDHEEL,2059,1.7277
RE1,DEMINDHEEL,2060,29.9615
RE1,DEMINDHEEL,2061,1.0508
RE1,DEMINDHEEL,2062,1.0465
RE1,DEMINDHEEL,2063,1.577
RE1,DEMINDHEEL,2064,0.5059
RE1,DEMINDHEEL,2065,4.4272
RE1,DEMINDHEEL,2070,3.975
RE1,DEMINDHEBIO,2015,17.0071
RE1,DEMINDHEBIO,2022,0.1604
RE1,DEMINDHEBIO,2023,0.2474
RE1,DEMINDHEBIO,2024,0.2471
RE1,DEMINDHEBIO,2025,0.2468
RE1,DEMINDHEBIO,2026,0.2724
RE1,DEMINDHEBIO,2027,0.2721
RE1,DEMINDHEBIO,2028,0.2718
RE1,DEMINDHEBIO,2029,0.2715
RE1,DEMINDHEBIO,2030,17.2782
RE1,DEMINDHEBIO,2031,0.2445
RE1,DEMINDHEBIO,2032,0.244
RE1,DEMINDHEBIO,2033,0.2436
RE1,DEMINDHEBIO,2034,0.2431
RE1,DEMINDHEBIO,2068,1.6923
RE1,DEMINDHEBIO,2069,3.3301
RE1,DEMRESELC,2015,5.6197
RE1,DEMRESELC,2016,0.325
RE1,DEMRESELC,2017,0.2785
RE1,DEMRESELC,2018,0.2785
RE1,DEMRESELC,2019,0.2785
RE1,DEMRESELC,2020,0.2785
RE1,DEMRESELC,2021,0.2138
RE1,DEMRESELC,2022,0.2138
RE1,DEMRESELC,2023,0.2138
RE1,DEMRESELC,2030,0.081
RE1,DEMRESELC,2031,0.2343
RE1,DEMRESELC,2032,0.2343
RE1,DEMRESELC,2033,0.2343
RE1,DEMRESELC,2034,0.0205
RE1,DEMRESELC,2035,0.0205
RE1,DEMRESELC,2036,0.0165
RE1,DEMRESELC,2037,0.0165
RE1,DEMRESELC,2038,0.0165
RE1,DEMRESELC,2039,0.0165
RE1,DEMRESELC,2040,0.0975
RE1,DEMRESELC,2041,0.2505
RE1,DEMRESELC,2042,0.2505
RE1,DEMRESELC,2043,0.2505
RE1,DEMRESELC,2044,0.0367
RE1,DEMRESELC,2045,0.0367
RE1,DEMRESELC,2046,0.0278
RE1,DEMRESELC,2047,0.0278
RE1,DEMRESELC,2048,0.0278
RE1,DEMRESELC,2049,0.0278
RE1,DEMRESELC,2050,0.1088
RE1,DEMRESELC,2051,0.2622
RE1,DEMRESELC,2052,0.2623
RE1,DEMRESELC,2053,0.2624
RE1,DEMRESELC,2054,0.0488
RE1,DEMRESELC,2055,0.0489
RE1,DEMRESELC,2056,0.0401
RE1,DEMRESELC,2057,0.0403
RE1,DEMRESELC,2058,0.0404
RE1,DEMRESELC,2059,0.6274
RE1,DEMRESELC,2062,0.0855
RE1,DEMRESELC,2063,0.2757
RE1,DEMRESELC,2064,0.0623
RE1,DEMRESELC,2065,0.0625
RE1,DEMRESELC,2066,0.0539
RE1,DEMRESELC,2067,0.0542
RE1,DEMRESELC,2068,0.0545
RE1,DEMRESELC,2069,0.6416
RE1,DEMRESELC,2070,1.5999
RE1,RESENEFFDP,2024,5.6677
RE1,RESENEFFDP,2025,0.0978
RE1,RESENEFFDP,2026,0.2207
RE1,RESENEFFDP,2027,0.1654
RE1,RESENEFFDP,2028,0.1654
RE1,RESENEFFDP,2029,0.1038
RE1,RESENEFFDP,2030,0.1639
RE1,RESENEFFDP,2031,0.1873
RE1,RESENEFFDP,2032,0.1873
RE1,RESENEFFDP,2033,0.1873
RE1,RESENEFFDP,2034,5.855
RE1,RESENEFFDP,2035,0.2851
RE1,RESENEFFDP,2036,0.3715
RE1,RESENEFFDP,2037,0.3162
RE1,RESENEFFDP,2038,0.3162
RE1,RESENEFFDP,2039,0.2546
RE1,RESENEFFDP,2040,0.3146
RE1,RESENEFFDP,2041,0.3349
RE1,RESENEFFDP,2042,0.3349
RE1,RESENEFFDP,2043,0.3349
RE1,RESENEFFDP,2044,6.0027
RE1,RESENEFFDP,2045,0.4327
RE1,RESENEFFDP,2046,0.4743
RE1,RESENEFFDP,2047,0.419
RE1,RESENEFFDP,2048,0.419
RE1,RESENEFFDP,2049,0.3574
RE1,RESENEFFDP,2050,0.4175
RE1,RESENEFFDP,2051,0.4412
RE1,RESENEFFDP,2052,0.4424
RE1,RESENEFFDP,2053,0.4436
RE1,RESENEFFDP,2054,6.1126
RE1,RESENEFFDP,2055,0.5438
RE1,RESENEFFDP,2056,0.5867
RE1,RESENEFFDP,2057,0.5326
RE1,RESENEFFDP,2058,0.5339
RE1,RESENEFFDP,2059,0.0222
RE1,RESENEFFDP,2060,1.0884
RE1,RESENEFFDP,2061,0.4579
RE1,RESENEFFDP,2062,0.5625
RE1,RESENEFFDP,2063,0.565
RE1,RESENEFFDP,2064,6.2353
RE1,RESENEFFDP,2065,0.668
RE1,RESENEFFDP,2066,0.7122
RE1,RESENEFFDP,2067,0.6595
RE1,RESENEFFDP,2068,0.6622
RE1,RESENEFFDP,2069,0.152
RE1,DEMRESCKNELC,2024,129.0976
RE1,DEMRESCKNELC,2025,41.3806
RE1,DEMRESCKNELC,2026,3.2727
RE1,DEMRESCKNELC,2027,3.6978
RE1,DEMRESCKNELC,2028,3.7159
RE1,DEMRESCKNELC,2029,4.5817
RE1,DEMRESCKNELC,2030,37.346
RE1,DEMRESCKNELC,2031,3.8996
RE1,DEMRESCKNELC,2032,3.8927
RE1,DEMRESCKNELC,2033,3.8861
RE1,DEMRESCKNELC,2034,3.88
RE1,DEMRESCKNELC,2035,4.2113
RE1,DEMRESCKNELC,2036,3.643
RE1,DEMRESCKNELC,2037,4.2854
RE1,DEMRESCKNELC,2038,4.5343
RE1,DEMRESCKNELC,2039,4.4147
RE1,DEMRESCKNELC,2040,8.059
RE1,DEMRESCKNELC,2042,5.8579
RE1,DEMRESCKNELC,2043,3.9793
RE1,DEMRESCKNELC,2044,3.9779
RE1,DEMRESCKNELC,2045,28.166
RE1,DEMRESCKNELC,2046,2.8482
RE1,DEMRESCKNELC,2047,2.6991
RE1,DEMRESCKNELC,2048,2.7956
RE1,DEMRESCKNELC,2049,3.0365
RE1,DEMRESCKNELC,2050,55.6831
RE1,DEMRESCKNELC,2051,2.9498
RE1,DEMRESCKNELC,2052,2.9742
RE1,DEMRESCKNELC,2054,116.0299
RE1,DEMRESCKNELC,2055,44.4458
RE1,DEMRESCKNELC,2056,6.3633
RE1,DEMRESCKNELC,2057,6.8141
RE1,DEMRESCKNELC,2058,6.858
RE1,DEMRESCKNELC,2059,8.9632
RE1,DEMRESCKNELC,2060,38.7322
RE1,DEMRESCKNELC,2061,7.7156
RE1,DEMRESCKNELC,2062,7.1404
RE1,DEMRESCKNELC,2063,7.1609
RE1,DEMRESCKNELC,2064,7.9038
RE1,DEMRESCKNELC,2065,7.5407
RE1,DEMRESCKNELC,2066,7.0
RE1,DEMRESCKNELC,2068,0.4542
RE1,DEMRESHEBIO,2015,3.3713
RE1,DEMRESHEBIO,2019,0.0817
RE1,DEMRESHEBIO,2020,0.0841
RE1,DEMRESHEBIO,2021,0.0626
RE1,DEMRESHEBIO,2022,0.0624
RE1,DEMRESHEBIO,2023,0.0623
RE1,DEMRESHEBIO,2024,0.0621
RE1,DEMRESHEBIO,2025,0.062
RE1,DEMRESHEBIO,2026,0.068
RE1,DEMRESHEBIO,2027,0.0678
RE1,DEMRESHEBIO,2028,0.0677
RE1,DEMRESHEBIO,2029,0.0676
RE1,DEMRESHEBIO,2030,3.4388
RE1,DEMRESHEBIO,2031,0.0618
RE1,DEMRESHEBIO,2032,0.0616
RE1,DEMRESHEBIO,2033,0.0614
RE1,DEMRESHEBIO,2034,0.143
RE1,DEMRESHEBIO,2068,0.5452
RE1,DEMRESHEBIO,2069,0.0468
RE1,DEMRESHEEL,2035,0.2788
RE1,DEMRESHEEL,2036,0.2124
RE1,DEMRESHEEL,2037,0.2191
RE1,DEMRESHEEL,2038,0.1975
RE1,DEMRESHEEL,2039,0.2124
RE1,DEMRESHEEL,2040,0.6575
RE1,DEMRESHEEL,2043,0.1844
RE1,DEMRESHEEL,2044,0.2177
RE1,DEMRESHEEL,2045,5.9589
RE1,DEMRESHEEL,2046,0.5319
RE1,DEMRESHEEL,2048,0.6054
RE1,DEMRESHEEL,2049,0.0515
RE1,DEMRESHEEL,2050,1.394
RE1,DEMRESHEEL,2051,0.0114
RE1,DEMRESHEEL,2052,0.1593
RE1,DEMRESHEEL,2053,0.1715
RE1,DEMRESHEEL,2055,1.5701
RE1,DEMRESHEEL,2056,0.2135
RE1,DEMRESHEEL,2060,6.8173
RE1,DEMRESHEEL,2061,0.3798
RE1,DEMRESHEEL,2062,0.5477
RE1,DEMRESHEEL,2064,0.3773
RE1,DEMRESHEEL,2065,1.2453
RE1,DEMRESHEEL,2070,0.8737
RE1,DEMCOMELC,2015,5.8082
RE1,DEMCOMELC,2016,0.3359
RE1,DEMCOMELC,2017,0.2879
RE1,DEMCOMELC,2018,0.2879
RE1,DEMCOMELC,2019,0.2879
RE1,DEMCOMELC,2020,0.2879
RE1,DEMCOMELC,2021,0.2209
RE1,DEMCOMELC,2022,0.2209
RE1,DEMCOMELC,2023,0.2209
RE1,DEMCOMELC,2030,0.0837
RE1,DEMCOMELC,2031,0.2422
RE1,DEMCOMELC,2032,0.2422
RE1,DEMCOMELC,2033,0.2422
RE1,DEMCOMELC,2034,0.0212
RE1,DEMCOMELC,2035,0.0212
RE1,DEMCOMELC,2036,0.0171
RE1,DEMCOMELC,2037,0.0171
RE1,DEMCOMELC,2038,0.0171
RE1,DEMCOMELC,2039,0.0171
RE1,DEMCOMELC,2040,0.1008
RE1,DEMCOMELC,2041,0.2589
RE1,DEMCOMELC,2042,0.2589
RE1,DEMCOMELC,2043,0.2589
RE1,DEMCOMELC,2044,0.038
RE1,DEMCOMELC,2045,0.038
RE1,DEMCOMELC,2046,0.0287
RE1,DEMCOMELC,2047,0.0287
RE1,DEMCOMELC,2048,0.0287
RE1,DEMCOMELC,2049,0.0287
RE1,DEMCOMELC,2050,0.1124
RE1,DEMCOMELC,2051,0.271
RE1,DEMCOMELC,2052,0.2711
RE1,DEMCOMELC,2053,0.2712
RE1,DEMCOMELC,2054,0.0504
RE1,DEMCOMELC,2055,0.0506
RE1,DEMCOMELC,2056,0.0415
RE1,DEMCOMELC,2057,0.0416
RE1,DEMCOMELC,2058,0.0418
RE1,DEMCOMELC,2059,0.6484
RE1,DEMCOMELC,2062,0.0884
RE1,DEMCOMELC,2063,0.285
RE1,DEMCOMELC,2064,0.0643
RE1,DEMCOMELC,2065,0.0646
RE1,DEMCOMELC,2066,0.0557
RE1,DEMCOMELC,2067,0.056
RE1,DEMCOMELC,2068,0.0563
RE1,DEMCOMELC,2069,0.6631
RE1,DEMCOMELC,2070,1.6536
RE1,COMENEFFDP,2024,5.8579
RE1,COMENEFFDP,2025,0.1011
RE1,COMENEFFDP,2026,0.2282
RE1,COMENEFFDP,2027,0.171
RE1,COMENEFFDP,2028,0.171
RE1,COMENEFFDP,2029,0.1073
RE1,COMENEFFDP,2030,0.1694
RE1,COMENEFFDP,2031,0.1936
RE1,COMENEFFDP,2032,0.1936
RE1,COMENEFFDP,2033,0.1936
RE1,COMENEFFDP,2034,6.0514
RE1,COMENEFFDP,2035,0.2946
RE1,COMENEFFDP,2036,0.384
RE1,COMENEFFDP,2037,0.3268
RE1,COMENEFFDP,2038,0.3268
RE1,COMENEFFDP,2039,0.2632
RE1,COMENEFFDP,2040,0.3252
RE1,COMENEFFDP,2041,0.3462
RE1,COMENEFFDP,2042,0.3462
RE1,COMENEFFDP,2043,0.3462
RE1,COMENEFFDP,2044,6.204
RE1,COMENEFFDP,2045,0.4473
RE1,COMENEFFDP,2046,0.4903
RE1,COMENEFFDP,2047,0.4331
RE1,COMENEFFDP,2048,0.4331
RE1,COMENEFFDP,2049,0.3694
RE1,COMENEFFDP,2050,0.4315
RE1,COMENEFFDP,2051,0.456
RE1,COMENEFFDP,2052,0.4573
RE1,COMENEFFDP,2053,0.4585
RE1,COMENEFFDP,2054,6.3176
RE1,COMENEFFDP,2055,0.5621
RE1,COMENEFFDP,2056,0.6064
RE1,COMENEFFDP,2057,0.5505
RE1,COMENEFFDP,2058,0.5518
RE1,COMENEFFDP,2059,0.0229
RE1,COMENEFFDP,2060,1.1249
RE1,COMENEFFDP,2061,0.4732
RE1,COMENEFFDP,2062,0.5814
RE1,COMENEFFDP,2063,0.584
RE1,COMENEFFDP,2064,6.4445
RE1,COMENEFFDP,2065,0.6904
RE1,COMENEFFDP,2066,0.7361
RE1,COMENEFFDP,2067,0.6817
RE1,COMENEFFDP,2068,0.6844
RE1,COMENEFFDP,2069,0.1571
RE1,DEMCOMHEBIO,2015,1.4833
RE1,DEMCOMHEBIO,2016,0.0754
RE1,DEMCOMHEBIO,2017,0.0376
RE1,DEMCOMHEBIO,2018,0.0376
RE1,DEMCOMHEBIO,2019,0.0376
RE1,DEMCOMHEBIO,2020,0.0376
RE1,DEMCOMHEBIO,2021,0.0306
RE1,DEMCOMHEBIO,2022,0.0306
RE1,DEMCOMHEBIO,2023,0.0306
RE1,DEMCOMHEBIO,2024,0.0306
RE1,DEMCOMHEBIO,2025,0.0306
RE1,DEMCOMHEBIO,2026,0.0347
RE1,DEMCOMHEBIO,2027,0.0347
RE1,DEMCOMHEBIO,2028,0.0347
RE1,DEMCOMHEBIO,2029,0.0347
RE1,DEMCOMHEBIO,2030,1.5181
RE1,DEMCOMHEBIO,2031,0.104
RE1,DEMCOMHEBIO,2032,0.0662
RE1,DEMCOMHEBIO,2033,0.0662
RE1,DEMCOMHEBIO,2034,0.0662
RE1,DEMCOMHEBIO,2068,0.0388
RE1,DEMCOMHEEL,2035,0.1271
RE1,DEMCOMHEEL,2036,0.1094
RE1,DEMCOMHEEL,2037,0.0961
RE1,DEMCOMHEEL,2038,0.1052
RE1,DEMCOMHEEL,2039,0.1052
RE1,DEMCOMHEEL,2040,0.3247
RE1,DEMCOMHEEL,2043,0.0913
RE1,DEMCOMHEEL,2044,0.1077
RE1,DEMCOMHEEL,2045,2.7235
RE1,DEMCOMHEEL,2046,0.3205
RE1,DEMCOMHEEL,2047,0.2798
RE1,DEMCOMHEEL,2049,0.7178
RE1,DEMCOMHEEL,2050,0.4198
RE1,DEMCOMHEEL,2052,0.0621
RE1,DEMCOMHEEL,2053,0.0314
RE1,DEMCOMHEEL,2055,0.5589
RE1,DEMCOMHEEL,2060,3.3239
RE1,DEMCOMHEEL,2061,0.2263
RE1,DEMCOMHEEL,2064,0.9129
RE1,DEMCOMHEEL,2065,0.6137
RE1,DEMINDHECOA,2015,25.5106
RE1,DEMINDHECOA,2022,0.2405
RE1,DEMINDHECOA,2023,0.3711
RE1,DEMINDHECOA,2024,0.3706
RE1,DEMINDHECOA,2025,0.3702
RE1,DEMINDHECOA,2026,0.4087
RE1,DEMINDHECOA,2027,0.4081
RE1,DEMINDHECOA,2028,0.4077
