r,l,t,f,y,ProductionByTechnology
RE1,S323,PWRTRN,ELC002,2040,14.3202
RE1,S323,PWRDIST,ELC003,2040,14.3202
RE1,S323,DEMTRAMCYGSL,TRAMCY,2040,3.6408
RE1,S323,DEMTRACARGSL,TRACAR,2040,7.8277
RE1,S323,DEMTRABUSGSL,TRABUS,2040,6.7354
RE1,S323,DEMINDELC,INDELC,2040,7.1063
RE1,S323,DEMINDHEBIO,INDHEL,2040,5.6307
RE1,S323,DEMRESELC,RESELC,2040,3.5475
RE1,S323,DEMRESCKNOIL,RESCKN,2040,1.831
RE1,S323,DEMRESCKNBIO,RESCKN,2040,1.0708
RE1,S323,DEMRESHEBIO,RESHEL,2040,1.2436
RE1,S323,DEMCOMELC,COMELC,2040,3.6665
RE1,S323,DEMCOMHEBIO,COMHEL,2040,0.6038
RE1,S323,DEMINDHECOA,INDHEH,2040,8.4461
RE1,S324,MINBIO,BIO,2040,13.5813
RE1,S324,IMPCOA,COA,2040,53.2959
RE1,S324,IMPLFO,LFO,2040,87.9459
RE1,S324,MINNGS,NGS,2040,0.9809
RE1,S324,MINWND,WND,2040,0.0856
RE1,S324,MINHYD,HYD,2040,0.539
RE1,S324,PWRBIO001,ELC001,2040,0.3407
RE1,S324,PWRCOA001,ELC001,2040,12.8735
RE1,S324,PWRNGS001,ELC001,2040,0.5419
RE1,S324,PWRHYD001,ELC001,2040,0.518
RE1,S324,PWRHYD002,ELC001,2040,0.0211
RE1,S324,PWRWND001,ELC001,2040,0.0856
RE1,S324,PWRTRNIMP,ELC001,2040,0.7423
RE1,S324,PWRTRN,ELC002,2040,14.3202
RE1,S324,PWRDIST,ELC003,2040,14.3202
RE1,S324,DEMTRAMCYGSL,TRAMCY,2040,3.6408
RE1,S324,DEMTRACARGSL,TRACAR,2040,7.8277
RE1,S324,DEMTRABUSGSL,TRABUS,2040,6.7354
RE1,S324,DEMINDELC,INDELC,2040,7.1063
RE1,S324,DEMINDHEBIO,INDHEL,2040,5.6307
RE1,S324,DEMRESELC,RESELC,2040,3.5475
RE1,S324,DEMRESCKNOIL,RESCKN,2040,1.831
RE1,S324,DEMRESCKNBIO,RESCKN,2040,1.0708
RE1,S324,DEMRESHEBIO,RESHEL,2040,1.2436
RE1,S324,DEMCOMELC,COMELC,2040,3.6665
RE1,S324,DEMCOMHEBIO,COMHEL,2040,0.6038
RE1,S324,DEMINDHECOA,INDHEH,2040,8.4461
RE1,S401,MINBIO,BIO,2040,13.5813
RE1,S401,IMPCOA,COA,2040,53.2959
RE1,S401,IMPLFO,LFO,2040,87.9459
RE1,S401,MINNGS,NGS,2040,0.9809
RE1,S401,MINWND,WND,2040,0.0489
RE1,S401,MINHYD,HYD,2040,0.4093
RE1,S401,PWRBIO001,ELC001,2040,0.3407
RE1,S401,PWRCOA001,ELC001,2040,12.8735
RE1,S401,PWRNGS001,ELC001,2040,0.5419
RE1,S401,PWRHYD001,ELC001,2040,0.3933
RE1,S401,PWRHYD002,ELC001,2040,0.016
RE1,S401,PWRWND001,ELC001,2040,0.0489
RE1,S401,PWRTRNIMP,ELC001,2040,0.1228
RE1,S401,PWRTRN,ELC002,2040,13.576
RE1,S401,PWRDIST,ELC003,2040,13.576
RE1,S401,DEMTRAMCYGSL,TRAMCY,2040,3.6408
RE1,S401,DEMTRACARGSL,TRACAR,2040,7.8277
RE1,S401,DEMTRABUSGSL,TRABUS,2040,6.7354
RE1,S401,DEMINDELC,INDELC,2040,6.737
RE1,S401,DEMINDHEBIO,INDHEL,2040,5.6307
RE1,S401,DEMRESELC,RESELC,2040,3.3631
RE1,S401,DEMRESCKNOIL,RESCKN,2040,1.831
RE1,S401,DEMRESCKNBIO,RESCKN,2040,1.0708
RE1,S401,DEMRESHEBIO,RESHEL,2040,1.2436
RE1,S401,DEMCOMELC,COMELC,2040,3.4759
RE1,S401,DEMCOMHEBIO,COMHEL,2040,0.6038
RE1,S401,DEMINDHECOA,INDHEH,2040,8.4461
RE1,S402,MINBIO,BIO,2040,13.5813
RE1,S402,IMPCOA,COA,2040,53.2959
RE1,S402,IMPLFO,LFO,2040,87.9459
RE1,S402,MINNGS,NGS,2040,0.9809
RE1,S402,MINWND,WND,2040,0.0489
RE1,S402,MINHYD,HYD,2040,0.4093
RE1,S402,PWRBIO001,ELC001,2040,0.3407
RE1,S402,PWRCOA001,ELC001,2040,12.8735
RE1,S402,PWRNGS001,ELC001,2040,0.5419
RE1,S402,PWRHYD001,ELC001,2040,0.3933
RE1,S402,PWRHYD002,ELC001,2040,0.016
RE1,S402,PWRWND001,ELC001,2040,0.0489
RE1,S402,PWRTRNIMP,ELC001,2040,0.2546
RE1,S402,PWRTRN,ELC002,2040,13.576
RE1,S402,PWRDIST,ELC003,2040,13.576
RE1,S402,DEMTRAMCYGSL,TRAMCY,2040,3.6408
RE1,S402,DEMTRACARGSL,TRACAR,2040,7.8277
RE1,S402,DEMTRABUSGSL,TRABUS,2040,6.7354
RE1,S402,DEMINDELC,INDELC,2040,6.737
RE1,S402,DEMINDHEBIO,INDHEL,2040,5.6307
RE1,S402,DEMRESELC,RESELC,2040,3.3631
RE1,S402,DEMRESCKNOIL,RESCKN,2040,1.831
RE1,S402,DEMRESCKNBIO,RESCKN,2040,1.0708
RE1,S402,DEMRESHEBIO,RESHEL,2040,1.2436
RE1,S402,DEMCOMELC,COMELC,2040,3.4759
RE1,S402,DEMCOMHEBIO,COMHEL,2040,0.6038
RE1,S402,DEMINDHECOA,INDHEH,2040,8.4461
RE1,S403,MINBIO,BIO,2040,13.5813
RE1,S403,IMPCOA,COA,2040,53.2959
RE1,S403,IMPLFO,LFO,2040,87.9459
RE1,S403,MINNGS,NGS,2040,0.9809
RE1,S403,MINWND,WND,2040,0.0489
RE1,S403,MINHYD,HYD,2040,0.4093
RE1,S403,PWRBIO001,ELC001,2040,0.3407
RE1,S403,PWRCOA001,ELC001,2040,12.8735
RE1,S403,PWRNGS001,ELC001,2040,0.5419
RE1,S403,PWRHYD001,ELC001,2040,0.3933
RE1,S403,PWRHYD002,ELC001,2040,0.016
RE1,S403,PWRWND001,ELC001,2040,0.0489
RE1,S403,PWRTRNIMP,ELC001,2040,0.1228
RE1,S403,PWRTRN,ELC002,2040,13.576
RE1,S403,PWRDIST,ELC003,2040,13.576
RE1,S403,DEMTRAMCYGSL,TRAMCY,2040,3.6408
RE1,S403,DEMTRACARGSL,TRACAR,2040,7.8277
RE1,S403,DEMTRABUSGSL,TRABUS,2040,6.7354
RE1,S403,DEMINDELC,INDELC,2040,6.737
RE1,S403,DEMINDHEBIO,INDHEL,2040,5.6307
RE1,S403,DEMRESELC,RESELC,2040,3.3631
RE1,S403,DEMRESCKNOIL,RESCKN,2040,1.831
RE1,S403,DEMRESCKNBIO,RESCKN,2040,1.0708
RE1,S403,DEMRESHEBIO,RESHEL,2040,1.2436
RE1,S403,DEMCOMELC,COMELC,2040,3.4759
RE1,S403,DEMCOMHEBIO,COMHEL,2040,0.6038
RE1,S403,DEMINDHECOA,INDHEH,2040,8.4461
RE1,S404,MINBIO,BIO,2040,13.5813
RE1,S404,IMPCOA,COA,2040,53.2959
RE1,S404,IMPLFO,LFO,2040,87.9459
RE1,S404,MINNGS,NGS,2040,0.9809
RE1,S404,MINWND,WND,2040,0.0489
RE1,S404,MINHYD,HYD,2040,0.4093
RE1,S404,PWRBIO001,ELC001,2040,0.3407
RE1,S404,PWRCOA001,ELC001,2040,12.8735
RE1,S404,PWRNGS001,ELC001,2040,0.5419
RE1,S404,PWRHYD001,ELC001,2040,0.3933
RE1,S404,PWRHYD002,ELC001,2040,0.016
RE1,S404,PWRWND001,ELC001,2040,0.0489
RE1,S404,PWRTRNIMP,ELC001,2040,0.1228
RE1,S404,PWRTRN,ELC002,2040,13.576
RE1,S404,PWRDIST,ELC003,2040,13.576
RE1,S404,DEMTRAMCYGSL,TRAMCY,2040,3.6408
RE1,S404,DEMTRACARGSL,TRACAR,2040,7.8277
RE1,S404,DEMTRABUSGSL,TRABUS,2040,6.7354
RE1,S404,DEMINDELC,INDELC,2040,6.737
RE1,S404,DEMINDHEBIO,INDHEL,2040,5.6307
RE1,S404,DEMRESELC,RESELC,2040,3.3631
RE1,S404,DEMRESCKNOIL,RESCKN,2040,1.831
RE1,S404,DEMRESCKNBIO,RESCKN,2040,1.0708
RE1,S404,DEMRESHEBIO,RESHEL,2040,1.2436
RE1,S404,DEMCOMELC,COMELC,2040,3.4759
RE1,S404,DEMCOMHEBIO,COMHEL,2040,0.6038
RE1,S404,DEMINDHECOA,INDHEH,2040,8.4461
RE1,S405,MINBIO,BIO,2040,13.5813
RE1,S405,IMPCOA,COA,2040,53.2959
RE1,S405,IMPLFO,LFO,2040,87.9459
RE1,S405,MINNGS,NGS,2040,0.9809
RE1,S405,MINWND,WND,2040,0.0489
RE1,S405,MINHYD,HYD,2040,0.4093
RE1,S405,PWRBIO001,ELC001,2040,0.3407
RE1,S405,PWRCOA001,ELC001,2040,12.8735
RE1,S405,PWRNGS001,ELC001,2040,0.5419
RE1,S405,PWRHYD001,ELC001,2040,0.3933
RE1,S405,PWRHYD002,ELC001,2040,0.016
RE1,S405,PWRWND001,ELC001,2040,0.0489
RE1,S405,PWRTRNIMP,ELC001,2040,0.1228
RE1,S405,PWRTRN,ELC002,2040,13.576
RE1,S405,PWRDIST,ELC003,2040,13.576
RE1,S405,DEMTRAMCYGSL,TRAMCY,2040,3.6408
RE1,S405,DEMTRACARGSL,TRACAR,2040,7.8277
RE1,S405,DEMTRABUSGSL,TRABUS,2040,6.7354
RE1,S405,DEMINDELC,INDELC,2040,6.737
RE1,S405,DEMINDHEBIO,INDHEL,2040,5.6307
RE1,S405,DEMRESELC,RESELC,2040,3.3631
RE1,S405,DEMRESCKNOIL,RESCKN,2040,1.831
RE1,S405,DEMRESCKNBIO,RESCKN,2040,1.0708
RE1,S405,DEMRESHEBIO,RESHEL,2040,1.2436
RE1,S405,DEMCOMELC,COMELC,2040,3.4759
RE1,S405,DEMCOMHEBIO,COMHEL,2040,0.6038
RE1,S405,DEMINDHECOA,INDHEH,2040,8.4461
RE1,S406,MINBIO,BIO,2040,13.5813
RE1,S406,IMPCOA,COA,2040,53.2959
RE1,S406,IMPLFO,LFO,2040,87.9459
RE1,S406,MINNGS,NGS,2040,0.9809
RE1,S406,MINWND,WND,2040,0.0489
RE1,S406,MINHYD,HYD,2040,0.4093
RE1,S406,PWRBIO001,ELC001,2040,0.3407
RE1,S406,PWRCOA001,ELC001,2040,12.8735
RE1,S406,PWRNGS001,ELC001,2040,0.5419
RE1,S406,PWRHYD001,ELC001,2040,0.3933
RE1,S406,PWRHYD002,ELC001,2040,0.016
RE1,S406,PWRWND001,ELC001,2040,0.0489
RE1,S406,PWRTRNIMP,ELC001,2040,0.1228
RE1,S406,PWRTRN,ELC002,2040,13.576
RE1,S406,PWRDIST,ELC003,2040,13.576
RE1,S406,DEMTRAMCYGSL,TRAMCY,2040,3.6408
RE1,S406,DEMTRACARGSL,TRACAR,2040,7.8277
RE1,S406,DEMTRABUSGSL,TRABUS,2040,6.7354
RE1,S406,DEMINDELC,INDELC,2040,6.737
RE1,S406,DEMINDHEBIO,INDHEL,2040,5.6307
RE1,S406,DEMRESELC,RESELC,2040,3.3631
RE1,S406,DEMRESCKNOIL,RESCKN,2040,1.831
RE1,S406,DEMRESCKNBIO,RESCKN,2040,1.0708
RE1,S406,DEMRESHEBIO,RESHEL,2040,1.2436
RE1,S406,DEMCOMELC,COMELC,2040,3.4759
RE1,S406,DEMCOMHEBIO,COMHEL,2040,0.6038
RE1,S406,DEMINDHECOA,INDHEH,2040,8.4461
RE1,S407,MINBIO,BIO,2040,13.5813
RE1,S407,IMPCOA,COA,2040,53.2959
RE1,S407,IMPLFO,LFO,2040,87.9459
RE1,S407,MINNGS,NGS,2040,0.9809
RE1,S407,MINSOL,SOL,2040,0.0097
RE1,S407,MINWND,WND,2040,0.0461
RE1,S407,MINHYD,HYD,2040,0.4093
RE1,S407,PWRBIO001,ELC001,2040,0.3407
RE1,S407,PWRCOA001,ELC001,2040,12.8735
RE1,S407,PWRNGS001,ELC001,2040,0.5419
RE1,S407,PWRSOL001,ELC001,2040,0.0092
RE1,S407,PWRCSP002,ELC001,2040,0.0005
RE1,S407,PWRHYD001,ELC001,2040,0.3933
RE1,S407,PWRHYD002,ELC001,2040,0.016
RE1,S407,PWRWND001,ELC001,2040,0.0461
RE1,S407,PWRTRNIMP,ELC001,2040,1.0633
RE1,S407,PWRTRN,ELC002,2040,14.4731
RE1,S407,PWRDIST,ELC003,2040,14.4731
RE1,S407,DEMTRAMCYGSL,TRAMCY,2040,3.6408
RE1,S407,DEMTRACARGSL,TRACAR,2040,7.8277
RE1,S407,DEMTRABUSGSL,TRABUS,2040,6.7354
RE1,S407,DEMINDELC,INDELC,2040,7.1821
RE1,S407,DEMINDHEBIO,INDHEL,2040,5.6307
RE1,S407,DEMRESELC,RESELC,2040,3.5853
RE1,S407,DEMRESCKNOIL,RESCKN,2040,1.831
RE1,S407,DEMRESCKNBIO,RESCKN,2040,1.0708
RE1,S407,DEMRESHEBIO,RESHEL,2040,1.2436
RE1,S407,DEMCOMELC,COMELC,2040,3.7056
RE1,S407,DEMCOMHEBIO,COMHEL,2040,0.6038
RE1,S407,DEMINDHECOA,INDHEH,2040,8.4461
RE1,S408,MINBIO,BIO,2040,13.5813
RE1,S408,IMPCOA,COA,2040,53.2959
RE1,S408,IMPLFO,LFO,2040,87.9459
RE1,S408,MINNGS,NGS,2040,0.9809
RE1,S408,MINSOL,SOL,2040,0.0097
RE1,S408,MINWND,WND,2040,0.0461
RE1,S408,MINHYD,HYD,2040,0.4093
RE1,S408,PWRBIO001,ELC001,2040,0.3407
RE1,S408,PWRCOA001,ELC001,2040,12.8735
RE1,S408,PWRNGS001,ELC001,2040,0.5419
RE1,S408,PWRSOL001,ELC001,2040,0.0092
RE1,S408,PWRCSP002,ELC001,2040,0.0005
RE1,S408,PWRHYD001,ELC001,2040,0.3933
RE1,S408,PWRHYD002,ELC001,2040,0.016
RE1,S408,PWRWND001,ELC001,2040,0.0461
RE1,S408,PWRTRNIMP,ELC001,2040,1.0633
RE1,S408,PWRTRN,ELC002,2040,14.4731
RE1,S408,PWRDIST,ELC003,2040,14.4731
RE1,S408,DEMTRAMCYGSL,TRAMCY,2040,3.6408
RE1,S408,DEMTRACARGSL,TRACAR,2040,7.8277
RE1,S408,DEMTRABUSGSL,TRABUS,2040,6.7354
RE1,S408,DEMINDELC,INDELC,2040,7.1821
RE1,S408,DEMINDHEBIO,INDHEL,2040,5.6307
RE1,S408,DEMRESELC,RESELC,2040,3.5853
RE1,S408,DEMRESCKNOIL,RESCKN,2040,1.831
RE1,S408,DEMRESCKNBIO,RESCKN,2040,1.0708
RE1,S408,DEMRESHEBIO,RESHEL,2040,1.2436
RE1,S408,DEMCOMELC,COMELC,2040,3.7056
RE1,S408,DEMCOMHEBIO,COMHEL,2040,0.6038
RE1,S408,DEMINDHECOA,INDHEH,2040,8.4461
RE1,S409,MINBIO,BIO,2040,13.5813
RE1,S409,IMPCOA,COA,2040,53.2959
RE1,S409,IMPLFO,LFO,2040,87.9459
RE1,S409,MINNGS,NGS,2040,0.9809
RE1,S409,MINSOL,SOL,2040,0.0097
RE1,S409,MINWND,WND,2040,0.0461
RE1,S409,MINHYD,HYD,2040,0.4093
RE1,S409,PWRBIO001,ELC001,2040,0.3407
RE1,S409,PWRCOA001,ELC001,2040,12.8735
RE1,S409,PWRNGS001,ELC001,2040,0.5419
RE1,S409,PWRSOL001,ELC001,2040,0.0092
RE1,S409,PWRCSP002,ELC001,2040,0.0005
RE1,S409,PWRHYD001,ELC001,2040,0.3933
RE1,S409,PWRHYD002,ELC001,2040,0.016
RE1,S409,PWRWND001,ELC001,2040,0.0461
RE1,S409,PWRTRNIMP,ELC001,2040,1.1951
RE1,S409,PWRTRN,ELC002,2040,14.4731
RE1,S409,PWRDIST,ELC003,2040,14.4731
RE1,S409,DEMTRAMCYGSL,TRAMCY,2040,3.6408
RE1,S409,DEMTRACARGSL,TRACAR,2040,7.8277
RE1,S409,DEMTRABUSGSL,TRABUS,2040,6.7354
RE1,S409,DEMINDELC,INDELC,2040,7.1821
RE1,S409,DEMINDHEBIO,INDHEL,2040,5.6307
RE1,S409,DEMRESELC,RESELC,2040,3.5853
RE1,S409,DEMRESCKNOIL,RESCKN,2040,1.831
RE1,S409,DEMRESCKNBIO,RESCKN,2040,1.0708
RE1,S409,DEMRESHEBIO,RESHEL,2040,1.2436
RE1,S409,DEMCOMELC,COMELC,2040,3.7056
RE1,S409,DEMCOMHEBIO,COMHEL,2040,0.6038
RE1,S409,DEMINDHECOA,INDHEH,2040,8.4461
RE1,S410,MINBIO,BIO,2040,13.5813
RE1,S410,IMPCOA,COA,2040,53.2959
RE1,S410,IMPLFO,LFO,2040,87.9459
RE1,S410,MINNGS,NGS,2040,0.9809
RE1,S410,MINSOL,SOL,2040,0.0097
RE1,S410,MINWND,WND,2040,0.0461
RE1,S410,MINHYD,HYD,2040,0.4093
RE1,S410,PWRBIO001,ELC001,2040,0.3407
RE1,S410,PWRCOA001,ELC001,2040,12.8735
RE1,S410,PWRNGS001,ELC001,2040,0.5419
RE1,S410,PWRSOL001,ELC001,2040,0.0092
RE1,S410,PWRCSP002,ELC001,2040,0.0005
RE1,S410,PWRHYD001,ELC001,2040,0.3933
RE1,S410,PWRHYD002,ELC001,2040,0.016
RE1,S410,PWRWND001,ELC001,2040,0.0461
RE1,S410,PWRTRNIMP,ELC001,2040,1.1951
RE1,S410,PWRTRN,ELC002,2040,14.4731
RE1,S410,PWRDIST,ELC003,2040,14.4731
RE1,S410,DEMTRAMCYGSL,TRAMCY,2040,3.6408
RE1,S410,DEMTRACARGSL,TRACAR,2040,7.8277
RE1,S410,DEMTRABUSGSL,TRABUS,2040,6.7354
RE1,S410,DEMINDELC,INDELC,2040,7.1821
RE1,S410,DEMINDHEBIO,INDHEL,2040,5.6307
RE1,S410,DEMRESELC,RESELC,2040,3.5853
RE1,S410,DEMRESCKNOIL,RESCKN,2040,1.831
RE1,S410,DEMRESCKNBIO,RESCKN,2040,1.0708
RE1,S410,DEMRESHEBIO,RESHEL,2040,1.2436
RE1,S410,DEMCOMELC,COMELC,2040,3.7056
RE1,S410,DEMCOMHEBIO,COMHEL,2040,0.6038
RE1,S410,DEMINDHECOA,INDHEH,2040,8.4461
RE1,S411,MINBIO,BIO,2040,13.5813
RE1,S411,IMPCOA,COA,2040,53.2959
RE1,S411,IMPLFO,LFO,2040,87.9459
RE1,S411,MINNGS,NGS,2040,0.9809
RE1,S411,MINSOL,SOL,2040,0.0097
RE1,S411,MINWND,WND,2040,0.0461
RE1,S411,MINHYD,HYD,2040,0.4093
RE1,S411,PWRBIO001,ELC001,2040,0.3407
RE1,S411,PWRCOA001,ELC001,2040,12.8735
RE1,S411,PWRNGS001,ELC001,2040,0.5419
RE1,S411,PWRSOL001,ELC001,2040,0.0092
RE1,S411,PWRCSP002,ELC001,2040,0.0005
RE1,S411,PWRHYD001,ELC001,2040,0.3933
RE1,S411,PWRHYD002,ELC001,2040,0.016
RE1,S411,PWRWND001,ELC001,2040,0.0461
RE1,S411,PWRTRNIMP,ELC001,2040,1.0633
RE1,S411,PWRTRN,ELC002,2040,14.4731
RE1,S411,PWRDIST,ELC003,2040,14.4731
RE1,S411,DEMTRAMCYGSL,TRAMCY,2040,3.6408
RE1,S411,DEMTRACARGSL,TRACAR,2040,7.8277
RE1,S411,DEMTRABUSGSL,TRABUS,2040,6.7354
RE1,S411,DEMINDELC,INDELC,2040,7.1821
RE1,S411,DEMINDHEBIO,INDHEL,2040,5.6307
RE1,S411,DEMRESELC,RESELC,2040,3.5853
RE1,S411,DEMRESCKNOIL,RESCKN,2040,1.831
RE1,S411,DEMRESCKNBIO,RESCKN,2040,1.0708
RE1,S411,DEMRESHEBIO,RESHEL,2040,1.2436
RE1,S411,DEMCOMELC,COMELC,2040,3.7056
RE1,S411,DEMCOMHEBIO,COMHEL,2040,0.6038
RE1,S411,DEMINDHECOA,INDHEH,2040,8.4461
RE1,S412,MINBIO,BIO,2040,13.5813
RE1,S412,IMPCOA,COA,2040,53.2959
RE1,S412,IMPLFO,LFO,2040,87.9459
RE1,S412,MINNGS,NGS,2040,0.9809
RE1,S412,MINSOL,SOL,2040,0.0097
RE1,S412,MINWND,WND,2040,0.0461
RE1,S412,MINHYD,HYD,2040,0.4093
RE1,S412,PWRBIO001,ELC001,2040,0.3407
RE1,S412,PWRCOA001,ELC001,2040,12.8735
RE1,S412,PWRNGS001,ELC001,2040,0.5419
RE1,S412,PWRSOL001,ELC001,2040,0.0092
RE1,S412,PWRCSP002,ELC001,2040,0.0005
RE1,S412,PWRHYD001,ELC001,2040,0.3933
RE1,S412,PWRHYD002,ELC001,2040,0.016
RE1,S412,PWRWND001,ELC001,2040,0.0461
RE1,S412,PWRTRNIMP,ELC001,2040,1.0633
RE1,S412,PWRTRN,ELC002,2040,14.4731
RE1,S412,PWRDIST,ELC003,2040,14.4731
RE1,S412,DEMTRAMCYGSL,TRAMCY,2040,3.6408
RE1,S412,DEMTRACARGSL,TRACAR,2040,7.8277
RE1,S412,DEMTRABUSGSL,TRABUS,2040,6.7354
RE1,S412,DEMINDELC,INDELC,2040,7.1821
RE1,S412,DEMINDHEBIO,INDHEL,2040,5.6307
RE1,S412,DEMRESELC,RESELC,2040,3.5853
RE1,S412,DEMRESCKNOIL,RESCKN,2040,1.831
RE1,S412,DEMRESCKNBIO,RESCKN,2040,1.0708
RE1,S412,DEMRESHEBIO,RESHEL,2040,1.2436
RE1,S412,DEMCOMELC,COMELC,2040,3.7056
RE1,S412,DEMCOMHEBIO,COMHEL,2040,0.6038
RE1,S412,DEMINDHECOA,INDHEH,2040,8.4461
RE1,S413,MINBIO,BIO,2040,13.5813
RE1,S413,IMPCOA,COA,2040,53.2959
RE1,S413,IMPLFO,LFO,2040,87.9459
RE1,S413,MINNGS,NGS,2040,0.9809
RE1,S413,MINSOL,SOL,2040,0.0097
RE1,S413,MINWND,WND,2040,0.0461
RE1,S413,MINHYD,HYD,2040,0.4093
RE1,S413,PWRBIO001,ELC001,2040,0.3407
RE1,S413,PWRCOA001,ELC001,2040,12.8735
RE1,S413,PWRNGS001,ELC001,2040,0.5419
RE1,S413,PWRSOL001,ELC001,2040,0.0092
RE1,S413,PWRCSP002,ELC001,2040,0.0005
RE1,S413,PWRHYD001,ELC001,2040,0.3933
RE1,S413,PWRHYD002,ELC001,2040,0.016
RE1,S413,PWRWND001,ELC001,2040,0.0461
RE1,S413,PWRTRNIMP,ELC001,2040,1.0633
RE1,S413,PWRTRN,ELC002,2040,14.4731
RE1,S413,PWRDIST,ELC003,2040,14.4731
RE1,S413,DEMTRAMCYGSL,TRAMCY,2040,3.6408
RE1,S413,DEMTRACARGSL,TRACAR,2040,7.8277
RE1,S413,DEMTRABUSGSL,TRABUS,2040,6.7354
RE1,S413,DEMINDELC,INDELC,2040,7.1821
RE1,S413,DEMINDHEBIO,INDHEL,2040,5.6307
RE1,S413,DEMRESELC,RESELC,2040,3.5853
RE1,S413,DEMRESCKNOIL,RESCKN,2040,1.831
RE1,S413,DEMRESCKNBIO,RESCKN,2040,1.0708
RE1,S413,DEMRESHEBIO,RESHEL,2040,1.2436
RE1,S413,DEMCOMELC,COMELC,2040,3.7056
RE1,S413,DEMCOMHEBIO,COMHEL,2040,0.6038
RE1,S413,DEMINDHECOA,INDHEH,2040,8.4461
RE1,S414,MINBIO,BIO,2040,13.5813
RE1,S414,IMPCOA,COA,2040,53.2959
RE1,S414,IMPLFO,LFO,2040,87.9459
RE1,S414,MINNGS,NGS,2040,0.9809
RE1,S414,MINSOL,SOL,2040,0.0097
RE1,S414,MINWND,WND,2040,0.0461
RE1,S414,MINHYD,HYD,2040,0.4093
RE1,S414,PWRBIO001,ELC001,2040,0.3407
RE1,S414,PWRCOA001,ELC001,2040,12.8735
RE1,S414,PWRNGS001,ELC001,2040,0.5419
RE1,S414,PWRSOL001,ELC001,2040,0.0092
RE1,S414,PWRCSP002,ELC001,2040,0.0005
RE1,S414,PWRHYD001,ELC001,2040,0.3933
RE1,S414,PWRHYD002,ELC001,2040,0.016
RE1,S414,PWRWND001,ELC001,2040,0.0461
RE1,S414,PWRTRNIMP,ELC001,2040,1.1951
RE1,S414,PWRTRN,ELC002,2040,14.4731
RE1,S414,PWRDIST,ELC003,2040,14.4731
RE1,S414,DEMTRAMCYGSL,TRAMCY,2040,3.6408
RE1,S414,DEMTRACARGSL,TRACAR,2040,7.8277
RE1,S414,DEMTRABUSGSL,TRABUS,2040,6.7354
RE1,S414,DEMINDELC,INDELC,2040,7.1821
RE1,S414,DEMINDHEBIO,INDHEL,2040,5.6307
RE1,S414,DEMRESELC,RESELC,2040,3.5853
RE1,S414,DEMRESCKNOIL,RESCKN,2040,1.831
RE1,S414,DEMRESCKNBIO,RESCKN,2040,1.0708
RE1,S414,DEMRESHEBIO,RESHEL,2040,1.2436
RE1,S414,DEMCOMELC,COMELC,2040,3.7056
RE1,S414,DEMCOMHEBIO,COMHEL,2040,0.6038
RE1,S414,DEMINDHECOA,INDHEH,2040,8.4461
RE1,S415,MINBIO,BIO,2040,13.5813
RE1,S415,IMPCOA,COA,2040,53.2959
RE1,S415,IMPLFO,LFO,2040,87.9459
RE1,S415,MINNGS,NGS,2040,0.9809
RE1,S415,MINSOL,SOL,2040,0.0097
RE1,S415,MINWND,WND,2040,0.0461
RE1,S415,MINHYD,HYD,2040,0.4093
RE1,S415,PWRBIO001,ELC001,2040,0.3407
RE1,S415,PWRCOA001,ELC001,2040,12.8735
RE1,S415,PWRNGS001,ELC001,2040,0.5419
RE1,S415,PWRSOL001,ELC001,2040,0.0092
RE1,S415,PWRCSP002,ELC001,2040,0.0005
RE1,S415,PWRHYD001,ELC001,2040,0.3933
RE1,S415,PWRHYD002,ELC001,2040,0.016
RE1,S415,PWRWND001,ELC001,2040,0.0461
RE1,S415,PWRTRNIMP,ELC001,2040,1.0633
RE1,S415,PWRTRN,ELC002,2040,14.4731
RE1,S415,PWRDIST,ELC003,2040,14.4731
RE1,S415,DEMTRAMCYGSL,TRAMCY,2040,3.6408
RE1,S415,DEMTRACARGSL,TRACAR,2040,7.8277
RE1,S415,DEMTRABUSGSL,TRABUS,2040,6.7354
RE1,S415,DEMINDELC,INDELC,2040,7.1821
RE1,S415,DEMINDHEBIO,INDHEL,2040,5.6307
RE1,S415,DEMRESELC,RESELC,2040,3.5853
RE1,S415,DEMRESCKNOIL,RESCKN,2040,1.831
RE1,S415,DEMRESCKNBIO,RESCKN,2040,1.0708
RE1,S415,DEMRESHEBIO,RESHEL,2040,1.2436
RE1,S415,DEMCOMELC,COMELC,2040,3.7056
RE1,S415,DEMCOMHEBIO,COMHEL,2040,0.6038
RE1,S415,DEMINDHECOA,INDHEH,2040,8.4461
RE1,S416,MINBIO,BIO,2040,13.5813
RE1,S416,IMPCOA,COA,2040,53.2959
RE1,S416,IMPLFO,LFO,2040,87.9459
RE1,S416,MINNGS,NGS,2040,0.9809
RE1,S416,MINSOL,SOL,2040,0.0097
RE1,S416,MINWND,WND,2040,0.0461
RE1,S416,MINHYD,HYD,2040,0.4093
RE1,S416,PWRBIO001,ELC001,2040,0.3407
RE1,S416,PWRCOA001,ELC001,2040,12.8735
RE1,S416,PWRNGS001,ELC001,2040,0.5419
RE1,S416,PWRSOL001,ELC001,2040,0.0092
RE1,S416,PWRCSP002,ELC001,2040,0.0005
RE1,S416,PWRHYD001,ELC001,2040,0.3933
RE1,S416,PWRHYD002,ELC001,2040,0.016
RE1,S416,PWRWND001,ELC001,2040,0.0461
