r,t,y,AnnualFixedOperatingCost
RE1,DEMRESHEBIO,2030,62.6237
RE1,DEMRESHEBIO,2031,63.5918
RE1,DEMRESHEBIO,2032,64.5584
RE1,DEMRESHEBIO,2033,65.5236
RE1,DEMRESHEBIO,2034,66.4876
RE1,DEMRESHEBIO,2035,67.4505
RE1,DEMRESHEBIO,2036,68.2956
RE1,DEMRESHEBIO,2037,69.188
RE1,DEMRESHEBIO,2038,70.0332
RE1,DEMRESHEBIO,2039,70.8782
RE1,DEMRESHEBIO,2040,71.7231
RE1,DEMRESHEBIO,2041,72.6176
RE1,DEMRESHEBIO,2042,73.4631
RE1,DEMRESHEBIO,2043,74.3596
RE1,DEMRESHEBIO,2044,75.2061
RE1,DEMRESHEBIO,2045,76.1048
RE1,DEMRESHEBIO,2046,76.8127
RE1,DEMRESHEBIO,2047,77.469
RE1,DEMRESHEBIO,2048,78.179
RE1,DEMRESHEBIO,2049,78.8903
RE1,DEMRESHEBIO,2050,79.549
RE1,DEMRESHEBIO,2051,80.2778
RE1,DEMRESHEBIO,2052,81.0131
RE1,DEMRESHEBIO,2053,81.7549
RE1,DEMRESHEBIO,2054,82.5035
RE1,DEMRESHEBIO,2055,83.3148
RE1,DEMRESHEBIO,2056,84.0207
RE1,DEMRESHEBIO,2057,84.8465
RE1,DEMRESHEBIO,2058,85.6227
RE1,DEMRESHEBIO,2059,86.4058
RE1,DEMRESHEBIO,2060,87.2542
RE1,DEMRESHEBIO,2061,88.0518
RE1,DEMRESHEBIO,2062,88.7973
RE1,DEMRESHEBIO,2063,89.5491
RE1,DEMRESHEBIO,2064,90.3072
RE1,DEMRESHEBIO,2065,91.0111
RE1,DEMRESHEBIO,2066,91.7815
RE1,DEMRESHEBIO,2067,92.4968
RE1,DEMRESHEBIO,2068,93.2178
RE1,DEMRESHEBIO,2069,94.0069
RE1,DEMRESHEBIO,2070,94.7395
RE1,DEMCOMHEBIO,2015,22.0163
RE1,DEMCOMHEBIO,2016,23.1522
RE1,DEMCOMHEBIO,2017,23.711
RE1,DEMCOMHEBIO,2018,24.2867
RE1,DEMCOMHEBIO,2019,24.846
RE1,DEMCOMHEBIO,2020,25.4229
RE1,DEMCOMHEBIO,2021,25.8965
RE1,DEMCOMHEBIO,2022,26.3525
RE1,DEMCOMHEBIO,2023,26.8272
RE1,DEMCOMHEBIO,2024,27.3024
RE1,DEMCOMHEBIO,2025,27.7783
RE1,DEMCOMHEBIO,2026,28.316
RE1,DEMCOMHEBIO,2027,28.8345
RE1,DEMCOMHEBIO,2028,29.3732
RE1,DEMCOMHEBIO,2029,29.9128
RE1,DEMCOMHEBIO,2030,30.453
RE1,DEMCOMHEBIO,2031,30.9019
RE1,DEMCOMHEBIO,2032,31.3513
RE1,DEMCOMHEBIO,2033,31.8014
RE1,DEMCOMHEBIO,2034,32.2521
RE1,DEMCOMHEBIO,2035,32.7033
RE1,DEMCOMHEBIO,2036,33.1212
RE1,DEMCOMHEBIO,2037,33.5627
RE1,DEMCOMHEBIO,2038,33.982
RE1,DEMCOMHEBIO,2039,34.4018
RE1,DEMCOMHEBIO,2040,34.8221
RE1,DEMCOMHEBIO,2041,35.2429
RE1,DEMCOMHEBIO,2042,35.6403
RE1,DEMCOMHEBIO,2043,36.0628
RE1,DEMCOMHEBIO,2044,36.4615
RE1,DEMCOMHEBIO,2045,36.8858
RE1,DEMCOMHEBIO,2046,37.2315
RE1,DEMCOMHEBIO,2047,37.5524
RE1,DEMCOMHEBIO,2048,37.8995
RE1,DEMCOMHEBIO,2049,38.2474
RE1,DEMCOMHEBIO,2050,38.57
RE1,DEMCOMHEBIO,2051,38.9263
RE1,DEMCOMHEBIO,2052,39.2859
RE1,DEMCOMHEBIO,2053,39.6488
RE1,DEMCOMHEBIO,2054,40.0149
RE1,DEMCOMHEBIO,2055,40.4115
RE1,DEMCOMHEBIO,2056,40.7571
RE1,DEMCOMHEBIO,2057,41.1608
RE1,DEMCOMHEBIO,2058,41.5406
RE1,DEMCOMHEBIO,2059,41.9237
RE1,DEMCOMHEBIO,2060,42.3387
RE1,DEMCOMHEBIO,2061,42.729
RE1,DEMCOMHEBIO,2062,43.0941
RE1,DEMCOMHEBIO,2063,43.4623
RE1,DEMCOMHEBIO,2064,43.8336
RE1,DEMCOMHEBIO,2065,44.1787
RE1,DEMCOMHEBIO,2066,44.5561
RE1,DEMCOMHEBIO,2067,44.9069
RE1,DEMCOMHEBIO,2068,45.2604
RE1,DEMCOMHEBIO,2069,45.647
RE1,DEMCOMHEBIO,2070,46.0064
RE1,DEMINDHECOA,2015,711.9291
RE1,DEMINDHECOA,2016,711.9291
RE1,DEMINDHECOA,2017,711.9291
RE1,DEMINDHECOA,2018,711.9291
RE1,DEMINDHECOA,2019,711.9291
RE1,DEMINDHECOA,2020,711.9291
RE1,DEMINDHECOA,2021,711.9291
RE1,DEMINDHECOA,2022,718.6421
RE1,DEMINDHECOA,2023,728.9988
RE1,DEMINDHECOA,2024,739.3417
RE1,DEMINDHECOA,2025,749.6717
RE1,DEMINDHECOA,2026,761.0763
RE1,DEMINDHECOA,2027,772.4665
RE1,DEMINDHECOA,2028,783.843
RE1,DEMINDHECOA,2029,795.2066
RE1,DEMINDHECOA,2030,806.558
RE1,DEMINDHECOA,2031,816.7924
RE1,DEMINDHECOA,2032,827.007
RE1,DEMINDHECOA,2033,837.2029
RE1,DEMINDHECOA,2034,847.3812
RE1,DEMINDHECOA,2035,857.5427
RE1,DEMINDHECOA,2036,866.464
RE1,DEMINDHECOA,2037,875.3758
RE1,DEMINDHECOA,2038,884.2784
RE1,DEMINDHECOA,2039,893.1721
RE1,DEMINDHECOA,2040,902.0574
RE1,DEMINDHECOA,2041,911.3153
RE1,DEMINDHECOA,2042,920.567
RE1,DEMINDHECOA,2043,929.8126
RE1,DEMINDHECOA,2044,939.0524
RE1,DEMINDHECOA,2045,948.2866
RE1,DEMINDHECOA,2046,955.3858
RE1,DEMINDHECOA,2047,962.4826
RE1,DEMINDHECOA,2048,969.5769
RE1,DEMINDHECOA,2049,976.6688
RE1,DEMINDHECOA,2050,983.7584
RE1,DEMINDHECOA,2051,991.0154
RE1,DEMINDHECOA,2052,998.3275
RE1,DEMINDHECOA,2053,1005.6953
RE1,DEMINDHECOA,2054,1013.1191
RE1,DEMINDHECOA,2055,1020.5994
RE1,DEMINDHECOA,2056,1028.1366
RE1,DEMINDHECOA,2057,1035.7312
RE1,DEMINDHECOA,2058,1043.3836
RE1,DEMINDHECOA,2059,1051.0942
RE1,DEMINDHECOA,2060,1058.8635
RE1,DEMINDHECOA,2061,1066.6919
RE1,DEMINDHECOA,2062,1074.58
RE1,DEMINDHECOA,2063,1082.5281
RE1,DEMINDHECOA,2064,1090.5368
RE1,DEMINDHECOA,2065,1098.6064
RE1,DEMINDHECOA,2066,1106.7375
RE1,DEMINDHECOA,2067,1114.9306
RE1,DEMINDHECOA,2068,1123.1861
RE1,DEMINDHECOA,2069,1131.5046
RE1,DEMINDHECOA,2070,1139.8864
