r,l,t,f,y,ProductionByTechnology
RE1,S321,DEMTRAMCYELC,TRAMCY,2030,2.7321
RE1,S321,DEMTRACARELC,TRACAR,2030,0.2768
RE1,S321,DEMTRABUSELC,TRABUS,2030,1.3158
RE1,S321,DEMTRACARGSL,TRACAR,2030,10.3704
RE1,S321,INDENEFFGD,INDELC,2030,1.7418
RE1,S321,INDENEFFDP,INDELC,2030,3.9129
RE1,S321,DEMINDHEBIO,INDHEL,2030,4.3206
RE1,S321,RESENEFFGD,RESELC,2030,0.8695
RE1,S321,RESENEFFDP,RESELC,2030,1.9533
RE1,S321,DEMRESHEBIO,RESHEL,2030,1.0941
RE1,S321,COMENEFFGD,COMELC,2030,0.8987
RE1,S321,COMENEFFDP,COMELC,2030,2.0189
RE1,S321,DEMCOMHEBIO,COMHEL,2030,0.532
RE1,S321,DEMINDHECOA,INDHEH,2030,7.5519
RE1,S322,MINBIO,BIO,2030,9.1947
RE1,S322,IMPCOA,COA,2030,34.7986
RE1,S322,IMPLFO,LFO,2030,51.8521
RE1,S322,MINWND,WND,2030,3.7686
RE1,S322,MINGEO,GEO,2030,0.0151
RE1,S322,MINHYD,HYD,2030,0.7461
RE1,S322,PWRBIO001,ELC001,2030,0.7386
RE1,S322,PWRCOA001,ELC001,2030,7.6502
RE1,S322,PWRGEO,ELC001,2030,0.0015
RE1,S322,PWRHYD001,ELC001,2030,0.6212
RE1,S322,PWRHYD002,ELC001,2030,0.0253
RE1,S322,PWRHYD003,ELC001,2030,0.0897
RE1,S322,PWRWND001,ELC001,2030,1.816
RE1,S322,PWRWND002,ELC001,2030,1.9526
RE1,S322,PWRTRNIMP,ELC001,2030,2.4
RE1,S322,PWRTRN,ELC002,2030,14.436
RE1,S322,PWRDIST,ELC003,2030,14.436
RE1,S322,PWRHYD004,ELC003,2030,0.01
RE1,S322,DEMTRAEVC,ELCEV,2030,4.8004
RE1,S322,DEMTRAMCYELC,TRAMCY,2030,2.7321
RE1,S322,DEMTRACARELC,TRACAR,2030,0.2768
RE1,S322,DEMTRABUSELC,TRABUS,2030,1.3158
RE1,S322,DEMTRACARGSL,TRACAR,2030,10.3704
RE1,S322,INDENEFFGD,INDELC,2030,1.7418
RE1,S322,INDENEFFDP,INDELC,2030,3.9129
RE1,S322,DEMINDHEBIO,INDHEL,2030,4.3206
RE1,S322,RESENEFFGD,RESELC,2030,0.8695
RE1,S322,RESENEFFDP,RESELC,2030,1.9533
RE1,S322,DEMRESHEBIO,RESHEL,2030,1.0941
RE1,S322,COMENEFFGD,COMELC,2030,0.8987
RE1,S322,COMENEFFDP,COMELC,2030,2.0189
RE1,S322,DEMCOMHEBIO,COMHEL,2030,0.532
RE1,S322,DEMINDHECOA,INDHEH,2030,7.5519
RE1,S323,MINBIO,BIO,2030,9.1947
RE1,S323,IMPCOA,COA,2030,34.7986
RE1,S323,IMPLFO,LFO,2030,51.8521
RE1,S323,MINWND,WND,2030,3.7686
RE1,S323,MINGEO,GEO,2030,0.0151
RE1,S323,MINHYD,HYD,2030,0.7461
RE1,S323,PWRBIO001,ELC001,2030,0.7386
RE1,S323,PWRCOA001,ELC001,2030,7.6502
RE1,S323,PWRGEO,ELC001,2030,0.0015
RE1,S323,PWRHYD001,ELC001,2030,0.6212
RE1,S323,PWRHYD002,ELC001,2030,0.0253
RE1,S323,PWRHYD003,ELC001,2030,0.0897
RE1,S323,PWRWND001,ELC001,2030,1.816
RE1,S323,PWRWND002,ELC001,2030,1.9526
RE1,S323,PWRTRNIMP,ELC001,2030,2.4
RE1,S323,PWRTRN,ELC002,2030,14.436
RE1,S323,PWRDIST,ELC003,2030,14.436
RE1,S323,PWRHYD004,ELC003,2030,0.01
RE1,S323,DEMTRAEVC,ELCEV,2030,4.8004
RE1,S323,DEMTRAMCYELC,TRAMCY,2030,2.7321
RE1,S323,DEMTRACARELC,TRACAR,2030,0.2768
RE1,S323,DEMTRABUSELC,TRABUS,2030,1.3158
RE1,S323,DEMTRACARGSL,TRACAR,2030,10.3704
RE1,S323,INDENEFFGD,INDELC,2030,1.7418
RE1,S323,INDENEFFDP,INDELC,2030,3.9129
RE1,S323,DEMINDHEBIO,INDHEL,2030,4.3206
RE1,S323,RESENEFFGD,RESELC,2030,0.8695
RE1,S323,RESENEFFDP,RESELC,2030,1.9533
RE1,S323,DEMRESHEBIO,RESHEL,2030,1.0941
RE1,S323,COMENEFFGD,COMELC,2030,0.8987
RE1,S323,COMENEFFDP,COMELC,2030,2.0189
RE1,S323,DEMCOMHEBIO,COMHEL,2030,0.532
RE1,S323,DEMINDHECOA,INDHEH,2030,7.5519
RE1,S324,MINBIO,BIO,2030,9.1947
RE1,S324,IMPCOA,COA,2030,34.7986
RE1,S324,IMPLFO,LFO,2030,51.8521
RE1,S324,MINWND,WND,2030,3.7686
RE1,S324,MINGEO,GEO,2030,0.0151
RE1,S324,MINHYD,HYD,2030,0.7461
RE1,S324,PWRBIO001,ELC001,2030,0.7386
RE1,S324,PWRCOA001,ELC001,2030,7.6502
RE1,S324,PWRGEO,ELC001,2030,0.0015
RE1,S324,PWRHYD001,ELC001,2030,0.6212
RE1,S324,PWRHYD002,ELC001,2030,0.0253
RE1,S324,PWRHYD003,ELC001,2030,0.0897
RE1,S324,PWRWND001,ELC001,2030,1.816
RE1,S324,PWRWND002,ELC001,2030,1.9526
RE1,S324,PWRTRNIMP,ELC001,2030,2.4
RE1,S324,PWRTRN,ELC002,2030,14.436
RE1,S324,PWRDIST,ELC003,2030,14.436
RE1,S324,PWRHYD004,ELC003,2030,0.01
RE1,S324,DEMTRAEVC,ELCEV,2030,4.8004
RE1,S324,DEMTRAMCYELC,TRAMCY,2030,2.7321
RE1,S324,DEMTRACARELC,TRACAR,2030,0.2768
RE1,S324,DEMTRABUSELC,TRABUS,2030,1.3158
RE1,S324,DEMTRACARGSL,TRACAR,2030,4.1513
RE1,S324,DEMTRABUSGSL,TRABUS,2030,7.7739
RE1,S324,INDENEFFGD,INDELC,2030,1.7418
RE1,S324,INDENEFFDP,INDELC,2030,3.9129
RE1,S324,DEMINDHEBIO,INDHEL,2030,4.3206
RE1,S324,RESENEFFGD,RESELC,2030,0.8695
RE1,S324,RESENEFFDP,RESELC,2030,1.9533
RE1,S324,DEMRESHEBIO,RESHEL,2030,1.0941
RE1,S324,COMENEFFGD,COMELC,2030,0.8987
RE1,S324,COMENEFFDP,COMELC,2030,2.0189
RE1,S324,DEMCOMHEBIO,COMHEL,2030,0.532
RE1,S324,DEMINDHECOA,INDHEH,2030,7.5519
RE1,S401,MINBIO,BIO,2030,9.1947
RE1,S401,IMPCOA,COA,2030,34.7986
RE1,S401,IMPLFO,LFO,2030,51.8521
RE1,S401,MINWND,WND,2030,2.9898
RE1,S401,MINGEO,GEO,2030,0.0151
RE1,S401,MINHYD,HYD,2030,0.5666
RE1,S401,PWRBIO001,ELC001,2030,0.7386
RE1,S401,PWRCOA001,ELC001,2030,7.6502
RE1,S401,PWRGEO,ELC001,2030,0.0015
RE1,S401,PWRHYD001,ELC001,2030,0.4717
RE1,S401,PWRHYD002,ELC001,2030,0.0192
RE1,S401,PWRHYD003,ELC001,2030,0.0681
RE1,S401,PWRWND001,ELC001,2030,1.0372
RE1,S401,PWRWND002,ELC001,2030,1.9526
RE1,S401,PWRTRNIMP,ELC001,2030,2.4
RE1,S401,PWRTRN,ELC002,2030,13.5337
RE1,S401,PWRDIST,ELC003,2030,13.5337
RE1,S401,PWRHYD004,ELC003,2030,0.0076
RE1,S401,DEMTRAEVC,ELCEV,2030,4.4493
RE1,S401,DEMTRAMCYELC,TRAMCY,2030,2.4158
RE1,S401,DEMTRACARELC,TRACAR,2030,0.2768
RE1,S401,DEMTRABUSELC,TRABUS,2030,1.3158
RE1,S401,DEMTRACARGSL,TRACAR,2030,10.3704
RE1,S401,INDENEFFGD,INDELC,2030,1.4479
RE1,S401,INDENEFFDP,INDELC,2030,3.9129
RE1,S401,DEMINDHEBIO,INDHEL,2030,4.3206
RE1,S401,RESENEFFGD,RESELC,2030,0.7228
RE1,S401,RESENEFFDP,RESELC,2030,1.9533
RE1,S401,DEMRESHEBIO,RESHEL,2030,1.0941
RE1,S401,COMENEFFGD,COMELC,2030,0.747
RE1,S401,COMENEFFDP,COMELC,2030,2.0189
RE1,S401,DEMCOMHEBIO,COMHEL,2030,0.532
RE1,S401,DEMINDHECOA,INDHEH,2030,7.5519
RE1,S402,MINBIO,BIO,2030,9.1947
RE1,S402,IMPCOA,COA,2030,34.7986
RE1,S402,IMPLFO,LFO,2030,51.8521
RE1,S402,MINWND,WND,2030,2.9898
RE1,S402,MINGEO,GEO,2030,0.0151
RE1,S402,MINHYD,HYD,2030,0.5666
RE1,S402,PWRBIO001,ELC001,2030,0.7386
RE1,S402,PWRCOA001,ELC001,2030,7.6502
RE1,S402,PWRGEO,ELC001,2030,0.0015
RE1,S402,PWRHYD001,ELC001,2030,0.4717
RE1,S402,PWRHYD002,ELC001,2030,0.0192
RE1,S402,PWRHYD003,ELC001,2030,0.0681
RE1,S402,PWRWND001,ELC001,2030,1.0372
RE1,S402,PWRWND002,ELC001,2030,1.9526
RE1,S402,PWRTRNIMP,ELC001,2030,2.4
RE1,S402,PWRTRN,ELC002,2030,13.5337
RE1,S402,PWRDIST,ELC003,2030,13.5337
RE1,S402,PWRHYD004,ELC003,2030,0.0076
RE1,S402,DEMTRAEVC,ELCEV,2030,4.4493
RE1,S402,DEMTRAMCYELC,TRAMCY,2030,2.4158
RE1,S402,DEMTRACARELC,TRACAR,2030,0.2768
RE1,S402,DEMTRABUSELC,TRABUS,2030,1.3158
RE1,S402,DEMTRACARGSL,TRACAR,2030,10.3704
RE1,S402,INDENEFFGD,INDELC,2030,1.4479
RE1,S402,INDENEFFDP,INDELC,2030,3.9129
RE1,S402,DEMINDHEBIO,INDHEL,2030,4.3206
RE1,S402,RESENEFFGD,RESELC,2030,0.7228
RE1,S402,RESENEFFDP,RESELC,2030,1.9533
RE1,S402,DEMRESHEBIO,RESHEL,2030,1.0941
RE1,S402,COMENEFFGD,COMELC,2030,0.747
RE1,S402,COMENEFFDP,COMELC,2030,2.0189
RE1,S402,DEMCOMHEBIO,COMHEL,2030,0.532
RE1,S402,DEMINDHECOA,INDHEH,2030,7.5519
RE1,S403,MINBIO,BIO,2030,9.1947
RE1,S403,IMPCOA,COA,2030,34.7986
RE1,S403,IMPLFO,LFO,2030,51.8521
RE1,S403,MINWND,WND,2030,2.9898
RE1,S403,MINGEO,GEO,2030,0.0151
RE1,S403,MINHYD,HYD,2030,0.5666
RE1,S403,PWRBIO001,ELC001,2030,0.7386
RE1,S403,PWRCOA001,ELC001,2030,7.6502
RE1,S403,PWRGEO,ELC001,2030,0.0015
RE1,S403,PWRHYD001,ELC001,2030,0.4717
RE1,S403,PWRHYD002,ELC001,2030,0.0192
RE1,S403,PWRHYD003,ELC001,2030,0.0681
RE1,S403,PWRWND001,ELC001,2030,1.0372
RE1,S403,PWRWND002,ELC001,2030,1.9526
RE1,S403,PWRTRNIMP,ELC001,2030,2.4
RE1,S403,PWRTRN,ELC002,2030,13.5337
RE1,S403,PWRDIST,ELC003,2030,13.5337
RE1,S403,PWRHYD004,ELC003,2030,0.0076
RE1,S403,DEMTRAEVC,ELCEV,2030,4.4493
RE1,S403,DEMTRAMCYELC,TRAMCY,2030,2.4158
RE1,S403,DEMTRACARELC,TRACAR,2030,0.2768
RE1,S403,DEMTRABUSELC,TRABUS,2030,1.3158
RE1,S403,DEMTRACARGSL,TRACAR,2030,10.3704
RE1,S403,INDENEFFGD,INDELC,2030,1.4479
RE1,S403,INDENEFFDP,INDELC,2030,3.9129
RE1,S403,DEMINDHEBIO,INDHEL,2030,4.3206
RE1,S403,RESENEFFGD,RESELC,2030,0.7228
RE1,S403,RESENEFFDP,RESELC,2030,1.9533
RE1,S403,DEMRESHEBIO,RESHEL,2030,1.0941
RE1,S403,COMENEFFGD,COMELC,2030,0.747
RE1,S403,COMENEFFDP,COMELC,2030,2.0189
RE1,S403,DEMCOMHEBIO,COMHEL,2030,0.532
RE1,S403,DEMINDHECOA,INDHEH,2030,7.5519
RE1,S404,MINBIO,BIO,2030,9.1947
RE1,S404,IMPCOA,COA,2030,34.7986
RE1,S404,IMPLFO,LFO,2030,51.8521
RE1,S404,MINWND,WND,2030,2.9898
RE1,S404,MINGEO,GEO,2030,0.0151
RE1,S404,MINHYD,HYD,2030,0.5666
RE1,S404,PWRBIO001,ELC001,2030,0.7386
RE1,S404,PWRCOA001,ELC001,2030,7.6502
RE1,S404,PWRGEO,ELC001,2030,0.0015
RE1,S404,PWRHYD001,ELC001,2030,0.4717
RE1,S404,PWRHYD002,ELC001,2030,0.0192
RE1,S404,PWRHYD003,ELC001,2030,0.0681
RE1,S404,PWRWND001,ELC001,2030,1.0372
RE1,S404,PWRWND002,ELC001,2030,1.9526
RE1,S404,PWRTRNIMP,ELC001,2030,2.4
RE1,S404,PWRTRN,ELC002,2030,13.5337
RE1,S404,PWRDIST,ELC003,2030,13.5337
RE1,S404,PWRHYD004,ELC003,2030,0.0076
RE1,S404,DEMTRAEVC,ELCEV,2030,4.4493
RE1,S404,DEMTRAMCYELC,TRAMCY,2030,2.4158
RE1,S404,DEMTRACARELC,TRACAR,2030,0.2768
RE1,S404,DEMTRABUSELC,TRABUS,2030,1.3158
RE1,S404,DEMTRACARGSL,TRACAR,2030,10.3704
RE1,S404,INDENEFFGD,INDELC,2030,1.4479
RE1,S404,INDENEFFDP,INDELC,2030,3.9129
RE1,S404,DEMINDHEBIO,INDHEL,2030,4.3206
RE1,S404,RESENEFFGD,RESELC,2030,0.7228
RE1,S404,RESENEFFDP,RESELC,2030,1.9533
RE1,S404,DEMRESHEBIO,RESHEL,2030,1.0941
RE1,S404,COMENEFFGD,COMELC,2030,0.747
RE1,S404,COMENEFFDP,COMELC,2030,2.0189
RE1,S404,DEMCOMHEBIO,COMHEL,2030,0.532
RE1,S404,DEMINDHECOA,INDHEH,2030,7.5519
RE1,S405,MINBIO,BIO,2030,9.1947
RE1,S405,IMPCOA,COA,2030,34.7986
RE1,S405,IMPLFO,LFO,2030,51.8521
RE1,S405,MINWND,WND,2030,2.9898
RE1,S405,MINGEO,GEO,2030,0.0151
RE1,S405,MINHYD,HYD,2030,0.5666
RE1,S405,PWRBIO001,ELC001,2030,0.7386
RE1,S405,PWRCOA001,ELC001,2030,7.6502
RE1,S405,PWRGEO,ELC001,2030,0.0015
RE1,S405,PWRHYD001,ELC001,2030,0.4717
RE1,S405,PWRHYD002,ELC001,2030,0.0192
RE1,S405,PWRHYD003,ELC001,2030,0.0681
RE1,S405,PWRWND001,ELC001,2030,1.0372
RE1,S405,PWRWND002,ELC001,2030,1.9526
RE1,S405,PWRTRNIMP,ELC001,2030,2.4
RE1,S405,PWRTRN,ELC002,2030,13.5337
RE1,S405,PWRDIST,ELC003,2030,13.5337
RE1,S405,PWRHYD004,ELC003,2030,0.0076
RE1,S405,DEMTRAEVC,ELCEV,2030,4.4493
RE1,S405,DEMTRAMCYELC,TRAMCY,2030,2.4158
RE1,S405,DEMTRACARELC,TRACAR,2030,0.2768
RE1,S405,DEMTRABUSELC,TRABUS,2030,1.3158
RE1,S405,DEMTRACARGSL,TRACAR,2030,4.1513
RE1,S405,DEMTRABUSGSL,TRABUS,2030,7.7739
RE1,S405,INDENEFFGD,INDELC,2030,1.4479
RE1,S405,INDENEFFDP,INDELC,2030,3.9129
RE1,S405,DEMINDHEBIO,INDHEL,2030,4.3206
RE1,S405,RESENEFFGD,RESELC,2030,0.7228
RE1,S405,RESENEFFDP,RESELC,2030,1.9533
RE1,S405,DEMRESHEBIO,RESHEL,2030,1.0941
RE1,S405,COMENEFFGD,COMELC,2030,0.747
RE1,S405,COMENEFFDP,COMELC,2030,2.0189
RE1,S405,DEMCOMHEBIO,COMHEL,2030,0.532
RE1,S405,DEMINDHECOA,INDHEH,2030,7.5519
RE1,S406,MINBIO,BIO,2030,9.1947
RE1,S406,IMPCOA,COA,2030,34.7986
RE1,S406,IMPLFO,LFO,2030,51.8521
RE1,S406,MINWND,WND,2030,2.9898
RE1,S406,MINGEO,GEO,2030,0.0151
RE1,S406,MINHYD,HYD,2030,0.5666
RE1,S406,PWRBIO001,ELC001,2030,0.7386
RE1,S406,PWRCOA001,ELC001,2030,7.6502
RE1,S406,PWRGEO,ELC001,2030,0.0015
RE1,S406,PWRHYD001,ELC001,2030,0.4717
RE1,S406,PWRHYD002,ELC001,2030,0.0192
RE1,S406,PWRHYD003,ELC001,2030,0.0681
RE1,S406,PWRWND001,ELC001,2030,1.0372
RE1,S406,PWRWND002,ELC001,2030,1.9526
RE1,S406,PWRTRNIMP,ELC001,2030,2.4
RE1,S406,PWRTRN,ELC002,2030,13.5337
RE1,S406,PWRDIST,ELC003,2030,13.5337
RE1,S406,PWRHYD004,ELC003,2030,0.0076
RE1,S406,DEMTRAEVC,ELCEV,2030,4.4493
RE1,S406,DEMTRAMCYELC,TRAMCY,2030,2.4158
RE1,S406,DEMTRACARELC,TRACAR,2030,0.2768
RE1,S406,DEMTRABUSELC,TRABUS,2030,1.3158
RE1,S406,DEMTRACARGSL,TRACAR,2030,10.3704
RE1,S406,INDENEFFGD,INDELC,2030,1.4479
RE1,S406,INDENEFFDP,INDELC,2030,3.9129
RE1,S406,DEMINDHEBIO,INDHEL,2030,4.3206
RE1,S406,RESENEFFGD,RESELC,2030,0.7228
RE1,S406,RESENEFFDP,RESELC,2030,1.9533
RE1,S406,DEMRESHEBIO,RESHEL,2030,1.0941
RE1,S406,COMENEFFGD,COMELC,2030,0.747
RE1,S406,COMENEFFDP,COMELC,2030,2.0189
RE1,S406,DEMCOMHEBIO,COMHEL,2030,0.532
RE1,S406,DEMINDHECOA,INDHEH,2030,7.5519
RE1,S407,MINBIO,BIO,2030,7.2522
RE1,S407,IMPCOA,COA,2030,25.5416
RE1,S407,IMPLFO,LFO,2030,51.8521
RE1,S407,MINSOL,SOL,2030,9.6299
RE1,S407,MINWND,WND,2030,2.9298
RE1,S407,MINGEO,GEO,2030,0.0151
RE1,S407,MINHYD,HYD,2030,0.5666
RE1,S407,PWRCOA001,ELC001,2030,4.8703
RE1,S407,PWRGEO,ELC001,2030,0.0015
RE1,S407,PWRSOL001,ELC001,2030,5.604
RE1,S407,PWRCSP002,ELC001,2030,0.0005
RE1,S407,PWRHYD001,ELC001,2030,0.4717
RE1,S407,PWRHYD002,ELC001,2030,0.0192
RE1,S407,PWRHYD003,ELC001,2030,0.0681
RE1,S407,PWRWND001,ELC001,2030,0.9772
RE1,S407,PWRWND002,ELC001,2030,1.9526
RE1,S407,PWRSOL001S,ELC001,2030,4.8034
RE1,S407,PWRTRN,ELC002,2030,17.6397
RE1,S407,PWRDIST,ELC003,2030,17.6397
RE1,S407,PWRSOL002,ELC003,2030,4.0254
RE1,S407,PWRHYD004,ELC003,2030,0.0076
RE1,S407,DEMTRAEVC,ELCEV,2030,5.8449
RE1,S407,DEMTRAMCYELC,TRAMCY,2030,3.6731
RE1,S407,DEMTRACARELC,TRACAR,2030,0.2768
RE1,S407,DEMTRABUSELC,TRABUS,2030,1.3158
RE1,S407,DEMTRACARGSL,TRACAR,2030,10.3704
RE1,S407,INDENEFFGD,INDELC,2030,1.8021
RE1,S407,INDENEFFDP,INDELC,2030,3.9129
RE1,S407,DEMINDHEEL,INDHEL,2030,1.224
RE1,S407,DEMINDHEBIO,INDHEL,2030,4.3206
RE1,S407,RESENEFFGD,RESELC,2030,0.8996
RE1,S407,RESENEFFDP,RESELC,2030,1.9533
RE1,S407,DEMRESCKNELC,RESCKN,2030,4.5119
RE1,S407,DEMRESHEBIO,RESHEL,2030,1.0941
RE1,S407,COMENEFFGD,COMELC,2030,0.9298
RE1,S407,COMENEFFDP,COMELC,2030,2.0189
RE1,S407,DEMCOMHEBIO,COMHEL,2030,0.532
RE1,S407,DEMINDHECOA,INDHEH,2030,7.5519
RE1,S408,MINBIO,BIO,2030,7.2522
RE1,S408,IMPCOA,COA,2030,25.5416
RE1,S408,IMPLFO,LFO,2030,51.8521
RE1,S408,MINSOL,SOL,2030,9.6299
RE1,S408,MINWND,WND,2030,2.9298
RE1,S408,MINGEO,GEO,2030,0.0151
RE1,S408,MINHYD,HYD,2030,0.5666
RE1,S408,PWRCOA001,ELC001,2030,4.8703
RE1,S408,PWRGEO,ELC001,2030,0.0015
RE1,S408,PWRSOL001,ELC001,2030,5.604
RE1,S408,PWRCSP002,ELC001,2030,0.0005
RE1,S408,PWRHYD001,ELC001,2030,0.4717
RE1,S408,PWRHYD002,ELC001,2030,0.0192
RE1,S408,PWRHYD003,ELC001,2030,0.0681
RE1,S408,PWRWND001,ELC001,2030,0.9772
RE1,S408,PWRWND002,ELC001,2030,1.9526
RE1,S408,PWRSOL001S,ELC001,2030,4.8034
RE1,S408,PWRTRN,ELC002,2030,17.6397
RE1,S408,PWRDIST,ELC003,2030,17.6397
RE1,S408,PWRSOL002,ELC003,2030,4.0254
RE1,S408,PWRHYD004,ELC003,2030,0.0076
RE1,S408,DEMTRAEVC,ELCEV,2030,5.8449
RE1,S408,DEMTRAMCYELC,TRAMCY,2030,3.6731
RE1,S408,DEMTRACARELC,TRACAR,2030,0.2768
RE1,S408,DEMTRABUSELC,TRABUS,2030,1.3158
RE1,S408,DEMTRACARGSL,TRACAR,2030,4.1513
RE1,S408,DEMTRABUSGSL,TRABUS,2030,7.7739
RE1,S408,INDENEFFGD,INDELC,2030,1.8021
RE1,S408,INDENEFFDP,INDELC,2030,3.9129
RE1,S408,DEMINDHEEL,INDHEL,2030,1.224
RE1,S408,DEMINDHEBIO,INDHEL,2030,4.3206
RE1,S408,RESENEFFGD,RESELC,2030,0.8996
RE1,S408,RESENEFFDP,RESELC,2030,1.9533
RE1,S408,DEMRESCKNELC,RESCKN,2030,4.5119
RE1,S408,DEMRESHEBIO,RESHEL,2030,1.0941
RE1,S408,COMENEFFGD,COMELC,2030,0.9298
RE1,S408,COMENEFFDP,COMELC,2030,2.0189
RE1,S408,DEMCOMHEBIO,COMHEL,2030,0.532
RE1,S408,DEMINDHECOA,INDHEH,2030,7.5519
RE1,S409,MINBIO,BIO,2030,9.1947
RE1,S409,IMPCOA,COA,2030,23.0821
RE1,S409,IMPLFO,LFO,2030,51.8521
RE1,S409,MINSOL,SOL,2030,9.6299
RE1,S409,MINWND,WND,2030,2.9298
RE1,S409,MINGEO,GEO,2030,0.0151
RE1,S409,MINHYD,HYD,2030,0.5666
RE1,S409,PWRBIO001,ELC001,2030,0.7386
RE1,S409,PWRCOA001,ELC001,2030,4.1317
RE1,S409,PWRGEO,ELC001,2030,0.0015
RE1,S409,PWRSOL001,ELC001,2030,5.604
RE1,S409,PWRCSP002,ELC001,2030,0.0005
RE1,S409,PWRHYD001,ELC001,2030,0.4717
RE1,S409,PWRHYD002,ELC001,2030,0.0192
RE1,S409,PWRHYD003,ELC001,2030,0.0681
RE1,S409,PWRWND001,ELC001,2030,0.9772
RE1,S409,PWRWND002,ELC001,2030,1.9526
RE1,S409,PWRSOL001S,ELC001,2030,4.8034
RE1,S409,PWRTRN,ELC002,2030,17.6397
RE1,S409,PWRDIST,ELC003,2030,17.6397
RE1,S409,PWRSOL002,ELC003,2030,4.0254
RE1,S409,PWRHYD004,ELC003,2030,0.0076
RE1,S409,DEMTRAEVC,ELCEV,2030,5.8449
RE1,S409,DEMTRAMCYELC,TRAMCY,2030,3.6731
RE1,S409,DEMTRACARELC,TRACAR,2030,0.2768
RE1,S409,DEMTRABUSELC,TRABUS,2030,1.3158
RE1,S409,DEMTRACARGSL,TRACAR,2030,10.3704
RE1,S409,INDENEFFGD,INDELC,2030,1.8021
RE1,S409,INDENEFFDP,INDELC,2030,3.9129
RE1,S409,DEMINDHEEL,INDHEL,2030,1.224
RE1,S409,DEMINDHEBIO,INDHEL,2030,4.3206
RE1,S409,RESENEFFGD,RESELC,2030,0.8996
RE1,S409,RESENEFFDP,RESELC,2030,1.9533
RE1,S409,DEMRESCKNELC,RESCKN,2030,4.5119
RE1,S409,DEMRESHEBIO,RESHEL,2030,1.0941
RE1,S409,COMENEFFGD,COMELC,2030,0.9298
RE1,S409,COMENEFFDP,COMELC,2030,2.0189
RE1,S409,DEMCOMHEBIO,COMHEL,2030,0.532
RE1,S409,DEMINDHECOA,INDHEH,2030,7.5519
RE1,S410,MINBIO,BIO,2030,9.1947
RE1,S410,IMPCOA,COA,2030,23.0821
RE1,S410,IMPLFO,LFO,2030,51.8521
RE1,S410,MINSOL,SOL,2030,9.6299
RE1,S410,MINWND,WND,2030,2.9298
RE1,S410,MINGEO,GEO,2030,0.0151
RE1,S410,MINHYD,HYD,2030,0.5666
RE1,S410,PWRBIO001,ELC001,2030,0.7386
RE1,S410,PWRCOA001,ELC001,2030,4.1317
RE1,S410,PWRGEO,ELC001,2030,0.0015
RE1,S410,PWRSOL001,ELC001,2030,5.604
RE1,S410,PWRCSP002,ELC001,2030,0.0005
RE1,S410,PWRHYD001,ELC001,2030,0.4717
RE1,S410,PWRHYD002,ELC001,2030,0.0192
RE1,S410,PWRHYD003,ELC001,2030,0.0681
RE1,S410,PWRWND001,ELC001,2030,0.9772
RE1,S410,PWRWND002,ELC001,2030,1.9526
RE1,S410,PWRSOL001S,ELC001,2030,4.8034
RE1,S410,PWRTRN,ELC002,2030,17.6397
RE1,S410,PWRDIST,ELC003,2030,17.6397
RE1,S410,PWRSOL002,ELC003,2030,4.0254
RE1,S410,PWRHYD004,ELC003,2030,0.0076
RE1,S410,DEMTRAEVC,ELCEV,2030,5.8449
RE1,S410,DEMTRAMCYELC,TRAMCY,2030,3.6731
RE1,S410,DEMTRACARELC,TRACAR,2030,0.2768
RE1,S410,DEMTRABUSELC,TRABUS,2030,1.3158
RE1,S410,DEMTRACARGSL,TRACAR,2030,4.1513
RE1,S410,DEMTRABUSGSL,TRABUS,2030,7.7739
RE1,S410,INDENEFFGD,INDELC,2030,1.8021
RE1,S410,INDENEFFDP,INDELC,2030,3.9129
RE1,S410,DEMINDHEEL,INDHEL,2030,1.224
RE1,S410,DEMINDHEBIO,INDHEL,2030,4.3206
RE1,S410,RESENEFFGD,RESELC,2030,0.8996
RE1,S410,RESENEFFDP,RESELC,2030,1.9533
RE1,S410,DEMRESCKNELC,RESCKN,2030,4.5119
RE1,S410,DEMRESHEBIO,RESHEL,2030,1.0941
RE1,S410,COMENEFFGD,COMELC,2030,0.9298
RE1,S410,COMENEFFDP,COMELC,2030,2.0189
RE1,S410,DEMCOMHEBIO,COMHEL,2030,0.532
RE1,S410,DEMINDHECOA,INDHEH,2030,7.5519
RE1,S411,MINBIO,BIO,2030,9.1947
RE1,S411,IMPCOA,COA,2030,23.0821
RE1,S411,IMPLFO,LFO,2030,51.8521
RE1,S411,MINSOL,SOL,2030,9.6299
RE1,S411,MINWND,WND,2030,2.9298
RE1,S411,MINGEO,GEO,2030,0.0151
RE1,S411,MINHYD,HYD,2030,0.5666
RE1,S411,PWRBIO001,ELC001,2030,0.7386
RE1,S411,PWRCOA001,ELC001,2030,4.1317
RE1,S411,PWRGEO,ELC001,2030,0.0015
RE1,S411,PWRSOL001,ELC001,2030,5.604
RE1,S411,PWRCSP002,ELC001,2030,0.0005
RE1,S411,PWRHYD001,ELC001,2030,0.4717
RE1,S411,PWRHYD002,ELC001,2030,0.0192
RE1,S411,PWRHYD003,ELC001,2030,0.0681
RE1,S411,PWRWND001,ELC001,2030,0.9772
RE1,S411,PWRWND002,ELC001,2030,1.9526
RE1,S411,PWRSOL001S,ELC001,2030,4.8034
RE1,S411,PWRTRN,ELC002,2030,17.6397
RE1,S411,PWRDIST,ELC003,2030,17.6397
RE1,S411,PWRSOL002,ELC003,2030,4.0254
