r,t,y,AnnualFixedOperatingCost
RE1,DEMCOMHEBIO,2027,27.8971
RE1,DEMCOMHEBIO,2028,28.4184
RE1,DEMCOMHEBIO,2029,28.9404
RE1,DEMCOMHEBIO,2030,29.463
RE1,DEMCOMHEBIO,2031,29.8973
RE1,DEMCOMHEBIO,2032,30.3322
RE1,DEMCOMHEBIO,2033,30.7676
RE1,DEMCOMHEBIO,2034,31.2036
RE1,DEMCOMHEBIO,2035,31.6402
RE1,DEMCOMHEBIO,2036,32.0445
RE1,DEMCOMHEBIO,2037,32.4717
RE1,DEMCOMHEBIO,2038,32.8773
RE1,DEMCOMHEBIO,2039,33.2835
RE1,DEMCOMHEBIO,2040,33.6901
RE1,DEMCOMHEBIO,2041,34.0972
RE1,DEMCOMHEBIO,2042,34.4817
RE1,DEMCOMHEBIO,2043,34.8905
RE1,DEMCOMHEBIO,2044,35.2762
RE1,DEMCOMHEBIO,2045,35.6867
RE1,DEMCOMHEBIO,2046,36.0212
RE1,DEMCOMHEBIO,2047,36.3317
RE1,DEMCOMHEBIO,2048,36.6675
RE1,DEMCOMHEBIO,2049,37.0041
RE1,DEMCOMHEBIO,2050,37.3162
RE1,DEMCOMHEBIO,2051,37.6609
RE1,DEMCOMHEBIO,2052,38.0088
RE1,DEMCOMHEBIO,2053,38.3599
RE1,DEMCOMHEBIO,2054,38.7141
RE1,DEMCOMHEBIO,2055,39.0978
RE1,DEMCOMHEBIO,2056,39.4321
RE1,DEMCOMHEBIO,2057,39.8228
RE1,DEMCOMHEBIO,2058,40.1902
RE1,DEMCOMHEBIO,2059,40.5609
RE1,DEMCOMHEBIO,2060,40.9623
RE1,DEMCOMHEBIO,2061,41.34
RE1,DEMCOMHEBIO,2062,41.6932
RE1,DEMCOMHEBIO,2063,42.0494
RE1,DEMCOMHEBIO,2064,42.4087
RE1,DEMCOMHEBIO,2065,42.7426
RE1,DEMCOMHEBIO,2066,43.1077
RE1,DEMCOMHEBIO,2067,43.4471
RE1,DEMCOMHEBIO,2068,43.7891
RE1,DEMCOMHEBIO,2069,44.1632
RE1,DEMCOMHEBIO,2070,44.5108
RE1,DEMINDHECOA,2015,688.7859
RE1,DEMINDHECOA,2016,688.7859
RE1,DEMINDHECOA,2017,688.7859
RE1,DEMINDHECOA,2018,688.7859
RE1,DEMINDHECOA,2019,688.7859
RE1,DEMINDHECOA,2020,688.7859
RE1,DEMINDHECOA,2021,688.7859
RE1,DEMINDHECOA,2022,695.2807
RE1,DEMINDHECOA,2023,705.3007
RE1,DEMINDHECOA,2024,715.3074
RE1,DEMINDHECOA,2025,725.3016
RE1,DEMINDHECOA,2026,736.3355
RE1,DEMINDHECOA,2027,747.3554
RE1,DEMINDHECOA,2028,758.362
RE1,DEMINDHECOA,2029,769.3562
RE1,DEMINDHECOA,2030,780.3386
RE1,DEMINDHECOA,2031,790.2403
RE1,DEMINDHECOA,2032,800.1228
RE1,DEMINDHECOA,2033,809.9873
RE1,DEMINDHECOA,2034,819.8347
RE1,DEMINDHECOA,2035,829.6659
RE1,DEMINDHECOA,2036,838.2972
RE1,DEMINDHECOA,2037,846.9193
RE1,DEMINDHECOA,2038,855.5325
RE1,DEMINDHECOA,2039,864.1371
RE1,DEMINDHECOA,2040,872.7336
RE1,DEMINDHECOA,2041,881.6905
RE1,DEMINDHECOA,2042,890.6414
RE1,DEMINDHECOA,2043,899.5865
RE1,DEMINDHECOA,2044,908.526
RE1,DEMINDHECOA,2045,917.4599
RE1,DEMINDHECOA,2046,924.3284
RE1,DEMINDHECOA,2047,931.1944
RE1,DEMINDHECOA,2048,938.0581
RE1,DEMINDHECOA,2049,944.9195
RE1,DEMINDHECOA,2050,951.7786
RE1,DEMINDHECOA,2051,958.7997
RE1,DEMINDHECOA,2052,965.8742
RE1,DEMINDHECOA,2053,973.0024
RE1,DEMINDHECOA,2054,980.1849
RE1,DEMINDHECOA,2055,987.422
RE1,DEMINDHECOA,2056,994.7142
RE1,DEMINDHECOA,2057,1002.0619
RE1,DEMINDHECOA,2058,1009.4655
RE1,DEMINDHECOA,2059,1016.9255
RE1,DEMINDHECOA,2060,1024.4422
RE1,DEMINDHECOA,2061,1032.0162
RE1,DEMINDHECOA,2062,1039.6478
RE1,DEMINDHECOA,2063,1047.3376
RE1,DEMINDHECOA,2064,1055.0859
RE1,DEMINDHECOA,2065,1062.8932
RE1,DEMINDHECOA,2066,1070.76
RE1,DEMINDHECOA,2067,1078.6868
RE1,DEMINDHECOA,2068,1086.6739
RE1,DEMINDHECOA,2069,1094.7219
RE1,DEMINDHECOA,2070,1102.8312
